0.10000D+08,0.99285D-03,0.28703D-01,0.78929D-10
0.20000D+08,0.70178D-02,0.80658D-01,0.50100D-09
0.30000D+08,0.26655D-01,0.13549D+00,0.17076D-08
0.40000D+08,0.72611D-01,0.18151D+00,0.41771D-08
0.50000D+08,0.15964D+00,0.21680D+00,0.82645D-08
0.60000D+08,0.30208D+00,0.24346D+00,0.14120D-07
0.70000D+08,0.51196D+00,0.26402D+00,0.21704D-07
0.80000D+08,0.79816D+00,0.28038D+00,0.30846D-07
0.90000D+08,0.11663D+01,0.29379D+00,0.41319D-07
0.10000D+09,0.16189D+01,0.30503D+00,0.52884D-07
0.11000D+09,0.21564D+01,0.31463D+00,0.65323D-07
0.12000D+09,0.27772D+01,0.32295D+00,0.78447D-07
0.13000D+09,0.34783D+01,0.33025D+00,0.92100D-07
0.14000D+09,0.42558D+01,0.33671D+00,0.10615D-06
0.15000D+09,0.51052D+01,0.34248D+00,0.12050D-06
0.16000D+09,0.60218D+01,0.34767D+00,0.13507D-06
0.17000D+09,0.70005D+01,0.35236D+00,0.14978D-06
0.18000D+09,0.80367D+01,0.35664D+00,0.16458D-06
0.19000D+09,0.91255D+01,0.36054D+00,0.17942D-06
0.20000D+09,0.10262D+02,0.36413D+00,0.19428D-06
0.21000D+09,0.11443D+02,0.36744D+00,0.20912D-06
0.22000D+09,0.12664D+02,0.37050D+00,0.22392D-06
0.23000D+09,0.13922D+02,0.37334D+00,0.23867D-06
0.24000D+09,0.15212D+02,0.37599D+00,0.25333D-06
0.25000D+09,0.16533D+02,0.37847D+00,0.26792D-06
0.26000D+09,0.17881D+02,0.38078D+00,0.28241D-06
0.27000D+09,0.19253D+02,0.38296D+00,0.29680D-06
0.28000D+09,0.20648D+02,0.38501D+00,0.31108D-06
0.29000D+09,0.22062D+02,0.38694D+00,0.32525D-06
0.30000D+09,0.23495D+02,0.38876D+00,0.33930D-06
0.31000D+09,0.24944D+02,0.39049D+00,0.35324D-06
0.32000D+09,0.26407D+02,0.39213D+00,0.36705D-06
0.33000D+09,0.27883D+02,0.39368D+00,0.38075D-06
0.34000D+09,0.29371D+02,0.39516D+00,0.39433D-06
0.35000D+09,0.30868D+02,0.39657D+00,0.40778D-06
0.36000D+09,0.32375D+02,0.39791D+00,0.42112D-06
0.37000D+09,0.33889D+02,0.39920D+00,0.43434D-06
0.38000D+09,0.35409D+02,0.40043D+00,0.44743D-06
0.39000D+09,0.36935D+02,0.40160D+00,0.46041D-06
0.40000D+09,0.38466D+02,0.40273D+00,0.47328D-06
0.41000D+09,0.40001D+02,0.40381D+00,0.48602D-06
0.42000D+09,0.41538D+02,0.40485D+00,0.49866D-06
0.43000D+09,0.43078D+02,0.40585D+00,0.51118D-06
0.44000D+09,0.44619D+02,0.40681D+00,0.52358D-06
0.45000D+09,0.46161D+02,0.40773D+00,0.53588D-06
0.46000D+09,0.47703D+02,0.40863D+00,0.54807D-06
0.47000D+09,0.49245D+02,0.40949D+00,0.56015D-06
0.48000D+09,0.50786D+02,0.41032D+00,0.57213D-06
0.49000D+09,0.52326D+02,0.41112D+00,0.58400D-06
0.50000D+09,0.53864D+02,0.41190D+00,0.59577D-06
0.51000D+09,0.55400D+02,0.41265D+00,0.60744D-06
0.52000D+09,0.56933D+02,0.41337D+00,0.61900D-06
0.53000D+09,0.58463D+02,0.41408D+00,0.63047D-06
0.54000D+09,0.59990D+02,0.41476D+00,0.64184D-06
0.55000D+09,0.61513D+02,0.41542D+00,0.65311D-06
0.56000D+09,0.63033D+02,0.41607D+00,0.66429D-06
0.57000D+09,0.64548D+02,0.41669D+00,0.67538D-06
0.58000D+09,0.66058D+02,0.41730D+00,0.68637D-06
0.59000D+09,0.67564D+02,0.41789D+00,0.69726D-06
0.60000D+09,0.69064D+02,0.41846D+00,0.70807D-06
0.61000D+09,0.70560D+02,0.41902D+00,0.71879D-06
0.62000D+09,0.72050D+02,0.41956D+00,0.72942D-06
0.63000D+09,0.73534D+02,0.42009D+00,0.73996D-06
0.64000D+09,0.75013D+02,0.42060D+00,0.75041D-06
0.65000D+09,0.76486D+02,0.42110D+00,0.76077D-06
0.66000D+09,0.77952D+02,0.42159D+00,0.77105D-06
0.67000D+09,0.79413D+02,0.42207D+00,0.78124D-06
0.68000D+09,0.80867D+02,0.42254D+00,0.79135D-06
0.69000D+09,0.82314D+02,0.42299D+00,0.80138D-06
0.70000D+09,0.83755D+02,0.42343D+00,0.81132D-06
0.71000D+09,0.85190D+02,0.42387D+00,0.82117D-06
0.72000D+09,0.86617D+02,0.42429D+00,0.83095D-06
0.73000D+09,0.88038D+02,0.42471D+00,0.84064D-06
0.74000D+09,0.89451D+02,0.42511D+00,0.85024D-06
0.75000D+09,0.90858D+02,0.42551D+00,0.85977D-06
0.76000D+09,0.92257D+02,0.42590D+00,0.86922D-06
0.77000D+09,0.93650D+02,0.42627D+00,0.87858D-06
0.78000D+09,0.95035D+02,0.42665D+00,0.88786D-06
0.79000D+09,0.96412D+02,0.42701D+00,0.89706D-06
0.80000D+09,0.97783D+02,0.42737D+00,0.90618D-06
0.81000D+09,0.99146D+02,0.42772D+00,0.91522D-06
0.82000D+09,0.10050D+03,0.42806D+00,0.92417D-06
0.83000D+09,0.10185D+03,0.42839D+00,0.93305D-06
0.84000D+09,0.10319D+03,0.42872D+00,0.94184D-06
0.85000D+09,0.10452D+03,0.42905D+00,0.95055D-06
0.86000D+09,0.10585D+03,0.42936D+00,0.95919D-06
0.87000D+09,0.10717D+03,0.42967D+00,0.96774D-06
0.88000D+09,0.10848D+03,0.42998D+00,0.97621D-06
0.89000D+09,0.10978D+03,0.43028D+00,0.98459D-06
0.90000D+09,0.11107D+03,0.43057D+00,0.99290D-06
0.91000D+09,0.11236D+03,0.43086D+00,0.10011D-05
0.92000D+09,0.11364D+03,0.43114D+00,0.10093D-05
0.93000D+09,0.11491D+03,0.43142D+00,0.10173D-05
0.94000D+09,0.11618D+03,0.43170D+00,0.10253D-05
0.95000D+09,0.11743D+03,0.43197D+00,0.10332D-05
0.96000D+09,0.11868D+03,0.43223D+00,0.10410D-05
0.97000D+09,0.11992D+03,0.43249D+00,0.10488D-05
0.98000D+09,0.12115D+03,0.43275D+00,0.10564D-05
0.99000D+09,0.12238D+03,0.43300D+00,0.10640D-05
0.10000D+10,0.12360D+03,0.43325D+00,0.10715D-05
