1e+07,0.00185286,0.0292187,1.20826e-10
2e+07,0.0117442,0.0798451,6.91317e-10
3e+07,0.0408544,0.132906,2.17416e-09
4e+07,0.103715,0.178018,5.00307e-09
5e+07,0.215515,0.213227,9.45793e-09
6e+07,0.389752,0.240155,1.56294e-08
7e+07,0.636863,0.261014,2.34521e-08
8e+07,0.963822,0.277587,3.27633e-08
9e+07,1.37438,0.291112,4.3357e-08
1e+08,1.86959,0.30241,5.50216e-08
1.1e+08,2.44847,0.312031,6.75609e-08
1.2e+08,3.10855,0.320352,8.08031e-08
1.3e+08,3.84635,0.327639,9.46027e-08
1.4e+08,4.6578,0.334088,1.08839e-07
1.5e+08,5.5385,0.339845,1.23412e-07
1.6e+08,6.48392,0.345023,1.3824e-07
1.7e+08,7.48957,0.349712,1.53259e-07
1.8e+08,8.55108,0.353981,1.68413e-07
1.9e+08,9.66424,0.357888,1.83659e-07
2e+08,10.8251,0.36148,1.98961e-07
2.1e+08,12.0299,0.364797,2.14291e-07
2.2e+08,13.2752,0.36787,2.29625e-07
2.3e+08,14.5578,0.370727,2.44943e-07
2.4e+08,15.8745,0.373392,2.60231e-07
2.5e+08,17.2226,0.375885,2.75476e-07
2.6e+08,18.5996,0.378222,2.90667e-07
2.7e+08,20.0029,0.380419,3.05797e-07
2.8e+08,21.4304,0.382489,3.2086e-07
2.9e+08,22.8801,0.384444,3.35849e-07
3e+08,24.3499,0.386293,3.50762e-07
3.1e+08,25.8382,0.388045,3.65595e-07
3.2e+08,27.3432,0.389709,3.80345e-07
3.3e+08,28.8635,0.391291,3.95011e-07
3.4e+08,30.3975,0.392797,4.09592e-07
3.5e+08,31.9441,0.394234,4.24086e-07
3.6e+08,33.5019,0.395606,4.38493e-07
3.7e+08,35.0698,0.396918,4.52812e-07
3.8e+08,36.6467,0.398174,4.67044e-07
3.9e+08,38.2316,0.399377,4.81187e-07
4e+08,39.8236,0.400532,4.95242e-07
4.1e+08,41.4217,0.401642,5.09209e-07
4.2e+08,43.0251,0.402708,5.23088e-07
4.3e+08,44.6331,0.403735,5.36879e-07
4.4e+08,46.245,0.404724,5.50581e-07
4.5e+08,47.8599,0.405677,5.64195e-07
4.6e+08,49.4774,0.406596,5.77721e-07
4.7e+08,51.0966,0.407484,5.91158e-07
4.8e+08,52.7172,0.408342,6.04506e-07
4.9e+08,54.3385,0.409172,6.17765e-07
5e+08,55.96,0.409975,6.30935e-07
5.1e+08,57.5812,0.410753,6.44015e-07
5.2e+08,59.2017,0.411506,6.57005e-07
5.3e+08,60.821,0.412236,6.69904e-07
5.4e+08,62.4387,0.412945,6.82711e-07
5.5e+08,64.0543,0.413633,6.95427e-07
5.6e+08,65.6676,0.414301,7.0805e-07
5.7e+08,67.2782,0.41495,7.2058e-07
5.8e+08,68.8856,0.415581,7.33016e-07
5.9e+08,70.4896,0.416195,7.45357e-07
6e+08,72.0899,0.416793,7.57602e-07
6.1e+08,73.6861,0.417374,7.69751e-07
6.2e+08,75.278,0.417941,7.81803e-07
6.3e+08,76.8653,0.418493,7.93757e-07
6.4e+08,78.4478,0.419032,8.05613e-07
6.5e+08,80.0251,0.419557,8.17368e-07
6.6e+08,81.5971,0.420069,8.29023e-07
6.7e+08,83.1635,0.420569,8.40577e-07
6.8e+08,84.7241,0.421057,8.52029e-07
6.9e+08,86.2786,0.421534,8.63378e-07
7e+08,87.827,0.422,8.74623e-07
7.1e+08,89.3689,0.422455,8.85764e-07
7.2e+08,90.9042,0.422901,8.968e-07
7.3e+08,92.4328,0.423336,9.07731e-07
7.4e+08,93.9544,0.423763,9.18555e-07
7.5e+08,95.4688,0.42418,9.29273e-07
7.6e+08,96.976,0.424588,9.39884e-07
7.7e+08,98.4757,0.424988,9.50387e-07
7.8e+08,99.9679,0.42538,9.60781e-07
7.9e+08,101.452,0.425764,9.71068e-07
8e+08,102.929,0.42614,9.81245e-07
8.1e+08,104.397,0.426509,9.91313e-07
8.2e+08,105.858,0.42687,1.00127e-06
8.3e+08,107.31,0.427225,1.01112e-06
8.4e+08,108.754,0.427573,1.02086e-06
8.5e+08,110.189,0.427914,1.03049e-06
8.6e+08,111.616,0.42825,1.04001e-06
8.7e+08,113.034,0.428579,1.04943e-06
8.8e+08,114.443,0.428902,1.05873e-06
8.9e+08,115.844,0.429219,1.06792e-06
9e+08,117.235,0.429531,1.07701e-06
9.1e+08,118.618,0.429837,1.08598e-06
9.2e+08,119.991,0.430138,1.09485e-06
9.3e+08,121.355,0.430434,1.10361e-06
9.4e+08,122.71,0.430725,1.11226e-06
9.5e+08,124.055,0.431011,1.1208e-06
9.6e+08,125.391,0.431293,1.12924e-06
9.7e+08,126.717,0.43157,1.13757e-06
9.8e+08,128.034,0.431842,1.14579e-06
9.9e+08,129.341,0.43211,1.15391e-06
1e+09,130.639,0.432374,1.16193e-06
