"wetting potential","permeability","element marker","Points:0","Points:1","Points:2"
3.38505e+00,1.00000e+00,0.00000e+00,2.88000e-01,6.15200e-01,0.00000e+00
3.38323e+00,1.00000e+00,0.00000e+00,2.89000e-01,6.15600e-01,0.00000e+00
3.38251e+00,1.00000e+00,0.00000e+00,2.90000e-01,6.16000e-01,0.00000e+00
3.38181e+00,1.00000e+00,0.00000e+00,2.91000e-01,6.16400e-01,0.00000e+00
3.38110e+00,1.00000e+00,0.00000e+00,2.92000e-01,6.16800e-01,0.00000e+00
3.37968e+00,1.00000e+00,0.00000e+00,2.93000e-01,6.17200e-01,0.00000e+00
3.37898e+00,1.00000e+00,0.00000e+00,2.94000e-01,6.17600e-01,0.00000e+00
3.37716e+00,1.00000e+00,0.00000e+00,2.95000e-01,6.18000e-01,0.00000e+00
3.37646e+00,1.00000e+00,0.00000e+00,2.96000e-01,6.18400e-01,0.00000e+00
3.37577e+00,1.00000e+00,0.00000e+00,2.97000e-01,6.18800e-01,0.00000e+00
3.37507e+00,1.00000e+00,0.00000e+00,2.98000e-01,6.19200e-01,0.00000e+00
3.37438e+00,1.00000e+00,0.00000e+00,2.99000e-01,6.19600e-01,0.00000e+00
3.37369e+00,1.00000e+00,0.00000e+00,3.00000e-01,6.20000e-01,0.00000e+00
3.37188e+00,1.00000e+00,0.00000e+00,3.01000e-01,6.20400e-01,0.00000e+00
3.37119e+00,1.00000e+00,0.00000e+00,3.02000e-01,6.20800e-01,0.00000e+00
3.37051e+00,1.00000e+00,0.00000e+00,3.03000e-01,6.21200e-01,0.00000e+00
3.36982e+00,1.00000e+00,0.00000e+00,3.04000e-01,6.21600e-01,0.00000e+00
3.36914e+00,1.00000e+00,0.00000e+00,3.05000e-01,6.22000e-01,0.00000e+00
3.36847e+00,1.00000e+00,0.00000e+00,3.06000e-01,6.22400e-01,0.00000e+00
3.36666e+00,1.00000e+00,0.00000e+00,3.07000e-01,6.22800e-01,0.00000e+00
3.36532e+00,1.00000e+00,0.00000e+00,3.08000e-01,6.23200e-01,0.00000e+00
3.36465e+00,1.00000e+00,0.00000e+00,3.09000e-01,6.23600e-01,0.00000e+00
3.36399e+00,1.00000e+00,0.00000e+00,3.10000e-01,6.24000e-01,0.00000e+00
3.36332e+00,1.00000e+00,0.00000e+00,3.11000e-01,6.24400e-01,0.00000e+00
3.36266e+00,1.00000e+00,0.00000e+00,3.12000e-01,6.24800e-01,0.00000e+00
3.36088e+00,1.00000e+00,0.00000e+00,3.13000e-01,6.25200e-01,0.00000e+00
3.36022e+00,1.00000e+00,0.00000e+00,3.14000e-01,6.25600e-01,0.00000e+00
3.35957e+00,1.00000e+00,0.00000e+00,3.15000e-01,6.26000e-01,0.00000e+00
3.35892e+00,1.00000e+00,0.00000e+00,3.16000e-01,6.26400e-01,0.00000e+00
3.35827e+00,1.00000e+00,0.00000e+00,3.17000e-01,6.26800e-01,0.00000e+00
3.35763e+00,1.00000e+00,0.00000e+00,3.18000e-01,6.27200e-01,0.00000e+00
3.35586e+00,1.00000e+00,0.00000e+00,3.19000e-01,6.27600e-01,0.00000e+00
3.35522e+00,1.00000e+00,0.00000e+00,3.20000e-01,6.28000e-01,0.00000e+00
3.35458e+00,1.00000e+00,0.00000e+00,3.21000e-01,6.28400e-01,0.00000e+00
3.35395e+00,1.00000e+00,0.00000e+00,3.22000e-01,6.28800e-01,0.00000e+00
2.86202e+00,5.00050e-01,1.00000e+00,3.23000e-01,6.29200e-01,0.00000e+00
2.72125e+00,1.00000e+00,0.00000e+00,3.24000e-01,6.29600e-01,0.00000e+00
2.72028e+00,1.00000e+00,0.00000e+00,3.25000e-01,6.30000e-01,0.00000e+00
2.71964e+00,1.00000e+00,0.00000e+00,3.26000e-01,6.30400e-01,0.00000e+00
2.71899e+00,1.00000e+00,0.00000e+00,3.27000e-01,6.30800e-01,0.00000e+00
2.71834e+00,1.00000e+00,0.00000e+00,3.28000e-01,6.31200e-01,0.00000e+00
2.71768e+00,1.00000e+00,0.00000e+00,3.29000e-01,6.31600e-01,0.00000e+00
2.71734e+00,1.00000e+00,0.00000e+00,3.30000e-01,6.32000e-01,0.00000e+00
2.71668e+00,1.00000e+00,0.00000e+00,3.31000e-01,6.32400e-01,0.00000e+00
2.71602e+00,1.00000e+00,0.00000e+00,3.32000e-01,6.32800e-01,0.00000e+00
2.71535e+00,1.00000e+00,0.00000e+00,3.33000e-01,6.33200e-01,0.00000e+00
2.71467e+00,1.00000e+00,0.00000e+00,3.34000e-01,6.33600e-01,0.00000e+00
2.71399e+00,1.00000e+00,0.00000e+00,3.35000e-01,6.34000e-01,0.00000e+00
2.71364e+00,1.00000e+00,0.00000e+00,3.36000e-01,6.34400e-01,0.00000e+00
2.71295e+00,1.00000e+00,0.00000e+00,3.37000e-01,6.34800e-01,0.00000e+00
2.71226e+00,1.00000e+00,0.00000e+00,3.38000e-01,6.35200e-01,0.00000e+00
2.71157e+00,1.00000e+00,0.00000e+00,3.39000e-01,6.35600e-01,0.00000e+00
2.71087e+00,1.00000e+00,0.00000e+00,3.40000e-01,6.36000e-01,0.00000e+00
2.70979e+00,1.00000e+00,0.00000e+00,3.41000e-01,6.36400e-01,0.00000e+00
2.70908e+00,1.00000e+00,0.00000e+00,3.42000e-01,6.36800e-01,0.00000e+00
2.70836e+00,1.00000e+00,0.00000e+00,3.43000e-01,6.37200e-01,0.00000e+00
2.70764e+00,1.00000e+00,0.00000e+00,3.44000e-01,6.37600e-01,0.00000e+00
2.70692e+00,1.00000e+00,0.00000e+00,3.45000e-01,6.38000e-01,0.00000e+00
2.70654e+00,1.00000e+00,0.00000e+00,3.46000e-01,6.38400e-01,0.00000e+00
2.70580e+00,1.00000e+00,0.00000e+00,3.47000e-01,6.38800e-01,0.00000e+00
2.70507e+00,1.00000e+00,0.00000e+00,3.48000e-01,6.39200e-01,0.00000e+00
2.70432e+00,1.00000e+00,0.00000e+00,3.49000e-01,6.39600e-01,0.00000e+00
2.70358e+00,1.00000e+00,0.00000e+00,3.50000e-01,6.40000e-01,0.00000e+00
2.70283e+00,1.00000e+00,0.00000e+00,3.51000e-01,6.40400e-01,0.00000e+00
2.70243e+00,1.00000e+00,0.00000e+00,3.52000e-01,6.40800e-01,0.00000e+00
2.70167e+00,1.00000e+00,0.00000e+00,3.53000e-01,6.41200e-01,0.00000e+00
2.70090e+00,1.00000e+00,0.00000e+00,3.54000e-01,6.41600e-01,0.00000e+00
2.70014e+00,1.00000e+00,0.00000e+00,3.55000e-01,6.42000e-01,0.00000e+00
2.69894e+00,1.00000e+00,0.00000e+00,3.56000e-01,6.42400e-01,0.00000e+00
2.69816e+00,1.00000e+00,0.00000e+00,3.57000e-01,6.42800e-01,0.00000e+00
2.69738e+00,1.00000e+00,0.00000e+00,3.58000e-01,6.43200e-01,0.00000e+00
2.69660e+00,1.00000e+00,0.00000e+00,3.59000e-01,6.43600e-01,0.00000e+00
2.69581e+00,1.00000e+00,0.00000e+00,3.60000e-01,6.44000e-01,0.00000e+00
2.69536e+00,1.00000e+00,0.00000e+00,3.61000e-01,6.44400e-01,0.00000e+00
2.69457e+00,1.00000e+00,0.00000e+00,3.62000e-01,6.44800e-01,0.00000e+00
2.69376e+00,1.00000e+00,0.00000e+00,3.63000e-01,6.45200e-01,0.00000e+00
2.69296e+00,1.00000e+00,0.00000e+00,3.64000e-01,6.45600e-01,0.00000e+00
2.69215e+00,1.00000e+00,0.00000e+00,3.65000e-01,6.46000e-01,0.00000e+00
2.69168e+00,1.00000e+00,0.00000e+00,3.66000e-01,6.46400e-01,0.00000e+00
2.69087e+00,1.00000e+00,0.00000e+00,3.67000e-01,6.46800e-01,0.00000e+00
2.69005e+00,1.00000e+00,0.00000e+00,3.68000e-01,6.47200e-01,0.00000e+00
2.68922e+00,1.00000e+00,0.00000e+00,3.69000e-01,6.47600e-01,0.00000e+00
2.68791e+00,1.00000e+00,0.00000e+00,3.70000e-01,6.48000e-01,0.00000e+00
2.68708e+00,1.00000e+00,0.00000e+00,3.71000e-01,6.48400e-01,0.00000e+00
2.68624e+00,1.00000e+00,0.00000e+00,3.72000e-01,6.48800e-01,0.00000e+00
2.68540e+00,1.00000e+00,0.00000e+00,3.73000e-01,6.49200e-01,0.00000e+00
2.68455e+00,1.00000e+00,0.00000e+00,3.74000e-01,6.49600e-01,0.00000e+00
2.68404e+00,1.00000e+00,0.00000e+00,3.75000e-01,6.50000e-01,0.00000e+00
2.68319e+00,1.00000e+00,0.00000e+00,3.76000e-01,6.50400e-01,0.00000e+00
2.68233e+00,1.00000e+00,0.00000e+00,3.77000e-01,6.50800e-01,0.00000e+00
2.68147e+00,1.00000e+00,0.00000e+00,3.78000e-01,6.51200e-01,0.00000e+00
2.68095e+00,1.00000e+00,0.00000e+00,3.79000e-01,6.51600e-01,0.00000e+00
2.68007e+00,1.00000e+00,0.00000e+00,3.80000e-01,6.52000e-01,0.00000e+00
2.67927e+00,1.00000e+00,0.00000e+00,3.81000e-01,6.52400e-01,0.00000e+00
2.67755e+00,1.00000e+00,0.00000e+00,3.82000e-01,6.52800e-01,0.00000e+00
2.67679e+00,1.00000e+00,0.00000e+00,3.83000e-01,6.53200e-01,0.00000e+00
2.67596e+00,1.00000e+00,0.00000e+00,3.84000e-01,6.53600e-01,0.00000e+00
2.67515e+00,1.00000e+00,0.00000e+00,3.85000e-01,6.54000e-01,0.00000e+00
2.67425e+00,1.00000e+00,0.00000e+00,3.86000e-01,6.54400e-01,0.00000e+00
2.67336e+00,1.00000e+00,0.00000e+00,3.87000e-01,6.54800e-01,0.00000e+00
2.67279e+00,1.00000e+00,0.00000e+00,3.88000e-01,6.55200e-01,0.00000e+00
2.67189e+00,1.00000e+00,0.00000e+00,3.89000e-01,6.55600e-01,0.00000e+00
2.67099e+00,1.00000e+00,0.00000e+00,3.90000e-01,6.56000e-01,0.00000e+00
2.67008e+00,1.00000e+00,0.00000e+00,3.91000e-01,6.56400e-01,0.00000e+00
2.66951e+00,1.00000e+00,0.00000e+00,3.92000e-01,6.56800e-01,0.00000e+00
2.66859e+00,1.00000e+00,0.00000e+00,3.93000e-01,6.57200e-01,0.00000e+00
2.66767e+00,1.00000e+00,0.00000e+00,3.94000e-01,6.57600e-01,0.00000e+00
2.66623e+00,1.00000e+00,0.00000e+00,3.95000e-01,6.58000e-01,0.00000e+00
2.66530e+00,1.00000e+00,0.00000e+00,3.96000e-01,6.58400e-01,0.00000e+00
2.66438e+00,1.00000e+00,0.00000e+00,3.97000e-01,6.58800e-01,0.00000e+00
2.66346e+00,1.00000e+00,0.00000e+00,3.98000e-01,6.59200e-01,0.00000e+00
2.66311e+00,1.00000e+00,0.00000e+00,3.99000e-01,6.59600e-01,0.00000e+00
2.66219e+00,1.00000e+00,0.00000e+00,4.00000e-01,6.60000e-01,0.00000e+00
2.66130e+00,1.00000e+00,0.00000e+00,4.01000e-01,6.60400e-01,0.00000e+00
2.65945e+00,1.00000e+00,0.00000e+00,4.02000e-01,6.60800e-01,0.00000e+00
2.65929e+00,1.00000e+00,0.00000e+00,4.03000e-01,6.61200e-01,0.00000e+00
2.65842e+00,1.00000e+00,0.00000e+00,4.04000e-01,6.61600e-01,0.00000e+00
2.65698e+00,1.00000e+00,0.00000e+00,4.05000e-01,6.62000e-01,0.00000e+00
2.65614e+00,1.00000e+00,0.00000e+00,4.06000e-01,6.62400e-01,0.00000e+00
2.65517e+00,1.00000e+00,0.00000e+00,4.07000e-01,6.62800e-01,0.00000e+00
2.65411e+00,1.00000e+00,0.00000e+00,4.08000e-01,6.63200e-01,0.00000e+00
2.65303e+00,1.00000e+00,0.00000e+00,4.09000e-01,6.63600e-01,0.00000e+00
2.65238e+00,1.00000e+00,0.00000e+00,4.10000e-01,6.64000e-01,0.00000e+00
2.65142e+00,1.00000e+00,0.00000e+00,4.11000e-01,6.64400e-01,0.00000e+00
2.65044e+00,1.00000e+00,0.00000e+00,4.12000e-01,6.64800e-01,0.00000e+00
2.64983e+00,1.00000e+00,0.00000e+00,4.13000e-01,6.65200e-01,0.00000e+00
2.64882e+00,1.00000e+00,0.00000e+00,4.14000e-01,6.65600e-01,0.00000e+00
2.64690e+00,1.00000e+00,0.00000e+00,4.15000e-01,6.66000e-01,0.00000e+00
2.64650e+00,1.00000e+00,0.00000e+00,4.16000e-01,6.66400e-01,0.00000e+00
2.64553e+00,1.00000e+00,0.00000e+00,4.17000e-01,6.66800e-01,0.00000e+00
2.64452e+00,1.00000e+00,0.00000e+00,4.18000e-01,6.67200e-01,0.00000e+00
2.64332e+00,1.00000e+00,0.00000e+00,4.19000e-01,6.67600e-01,0.00000e+00
2.64233e+00,1.00000e+00,0.00000e+00,4.20000e-01,6.68000e-01,0.00000e+00
2.64135e+00,1.00000e+00,0.00000e+00,4.21000e-01,6.68400e-01,0.00000e+00
2.64036e+00,1.00000e+00,0.00000e+00,4.22000e-01,6.68800e-01,0.00000e+00
2.63896e+00,1.00000e+00,0.00000e+00,4.23000e-01,6.69200e-01,0.00000e+00
2.63796e+00,1.00000e+00,0.00000e+00,4.24000e-01,6.69600e-01,0.00000e+00
2.63696e+00,1.00000e+00,0.00000e+00,4.25000e-01,6.70000e-01,0.00000e+00
2.63655e+00,1.00000e+00,0.00000e+00,4.26000e-01,6.70400e-01,0.00000e+00
2.63555e+00,1.00000e+00,0.00000e+00,4.27000e-01,6.70800e-01,0.00000e+00
2.63441e+00,1.00000e+00,0.00000e+00,4.28000e-01,6.71200e-01,0.00000e+00
2.63352e+00,1.00000e+00,0.00000e+00,4.29000e-01,6.71600e-01,0.00000e+00
2.63251e+00,1.00000e+00,0.00000e+00,4.30000e-01,6.72000e-01,0.00000e+00
2.63136e+00,1.00000e+00,0.00000e+00,4.31000e-01,6.72400e-01,0.00000e+00
2.62978e+00,1.00000e+00,0.00000e+00,4.32000e-01,6.72800e-01,0.00000e+00
2.62878e+00,1.00000e+00,0.00000e+00,4.33000e-01,6.73200e-01,0.00000e+00
2.62812e+00,1.00000e+00,0.00000e+00,4.34000e-01,6.73600e-01,0.00000e+00
2.62713e+00,1.00000e+00,0.00000e+00,4.35000e-01,6.74000e-01,0.00000e+00
2.62612e+00,1.00000e+00,0.00000e+00,4.36000e-01,6.74400e-01,0.00000e+00
2.62512e+00,1.00000e+00,0.00000e+00,4.37000e-01,6.74800e-01,0.00000e+00
2.62448e+00,1.00000e+00,0.00000e+00,4.38000e-01,6.75200e-01,0.00000e+00
2.62346e+00,1.00000e+00,0.00000e+00,4.39000e-01,6.75600e-01,0.00000e+00
2.62143e+00,1.00000e+00,0.00000e+00,4.40000e-01,6.76000e-01,0.00000e+00
2.62096e+00,1.00000e+00,0.00000e+00,4.41000e-01,6.76400e-01,0.00000e+00
2.61997e+00,1.00000e+00,0.00000e+00,4.42000e-01,6.76800e-01,0.00000e+00
2.61896e+00,1.00000e+00,0.00000e+00,4.43000e-01,6.77200e-01,0.00000e+00
2.61750e+00,1.00000e+00,0.00000e+00,4.44000e-01,6.77600e-01,0.00000e+00
2.61646e+00,1.00000e+00,0.00000e+00,4.45000e-01,6.78000e-01,0.00000e+00
2.61545e+00,1.00000e+00,0.00000e+00,4.46000e-01,6.78400e-01,0.00000e+00
2.61485e+00,1.00000e+00,0.00000e+00,4.47000e-01,6.78800e-01,0.00000e+00
2.61383e+00,1.00000e+00,0.00000e+00,4.48000e-01,6.79200e-01,0.00000e+00
2.61211e+00,1.00000e+00,0.00000e+00,4.49000e-01,6.79600e-01,0.00000e+00
2.61109e+00,1.00000e+00,0.00000e+00,4.50000e-01,6.80000e-01,0.00000e+00
2.61006e+00,1.00000e+00,0.00000e+00,4.51000e-01,6.80400e-01,0.00000e+00
2.60949e+00,1.00000e+00,0.00000e+00,4.52000e-01,6.80800e-01,0.00000e+00
2.60846e+00,1.00000e+00,0.00000e+00,4.53000e-01,6.81200e-01,0.00000e+00
2.60742e+00,1.00000e+00,0.00000e+00,4.54000e-01,6.81600e-01,0.00000e+00
2.60595e+00,1.00000e+00,0.00000e+00,4.55000e-01,6.82000e-01,0.00000e+00
2.60492e+00,1.00000e+00,0.00000e+00,4.56000e-01,6.82400e-01,0.00000e+00
2.60389e+00,1.00000e+00,0.00000e+00,4.57000e-01,6.82800e-01,0.00000e+00
2.60239e+00,1.00000e+00,0.00000e+00,4.58000e-01,6.83200e-01,0.00000e+00
2.60135e+00,1.00000e+00,0.00000e+00,4.59000e-01,6.83600e-01,0.00000e+00
2.60071e+00,1.00000e+00,0.00000e+00,4.60000e-01,6.84000e-01,0.00000e+00
2.59967e+00,1.00000e+00,0.00000e+00,4.61000e-01,6.84400e-01,0.00000e+00
2.59864e+00,1.00000e+00,0.00000e+00,4.62000e-01,6.84800e-01,0.00000e+00
2.59760e+00,1.00000e+00,0.00000e+00,4.63000e-01,6.85200e-01,0.00000e+00
2.59582e+00,1.00000e+00,0.00000e+00,4.64000e-01,6.85600e-01,0.00000e+00
2.59479e+00,1.00000e+00,0.00000e+00,4.65000e-01,6.86000e-01,0.00000e+00
2.59405e+00,1.00000e+00,0.00000e+00,4.66000e-01,6.86400e-01,0.00000e+00
2.59302e+00,1.00000e+00,0.00000e+00,4.67000e-01,6.86800e-01,0.00000e+00
2.59199e+00,1.00000e+00,0.00000e+00,4.68000e-01,6.87200e-01,0.00000e+00
2.59123e+00,1.00000e+00,0.00000e+00,4.69000e-01,6.87600e-01,0.00000e+00
2.59019e+00,1.00000e+00,0.00000e+00,4.70000e-01,6.88000e-01,0.00000e+00
2.58846e+00,1.00000e+00,0.00000e+00,4.71000e-01,6.88400e-01,0.00000e+00
2.58742e+00,1.00000e+00,0.00000e+00,4.72000e-01,6.88800e-01,0.00000e+00
2.58638e+00,1.00000e+00,0.00000e+00,4.73000e-01,6.89200e-01,0.00000e+00
2.58561e+00,1.00000e+00,0.00000e+00,4.74000e-01,6.89600e-01,0.00000e+00
2.58458e+00,1.00000e+00,0.00000e+00,4.75000e-01,6.90000e-01,0.00000e+00
2.58277e+00,1.00000e+00,0.00000e+00,4.76000e-01,6.90400e-01,0.00000e+00
2.58173e+00,1.00000e+00,0.00000e+00,4.77000e-01,6.90800e-01,0.00000e+00
2.58068e+00,1.00000e+00,0.00000e+00,4.78000e-01,6.91200e-01,0.00000e+00
2.57989e+00,1.00000e+00,0.00000e+00,4.79000e-01,6.91600e-01,0.00000e+00
2.57884e+00,1.00000e+00,0.00000e+00,4.80000e-01,6.92000e-01,0.00000e+00
2.57780e+00,1.00000e+00,0.00000e+00,4.81000e-01,6.92400e-01,0.00000e+00
2.57701e+00,1.00000e+00,0.00000e+00,4.82000e-01,6.92800e-01,0.00000e+00
2.57524e+00,1.00000e+00,0.00000e+00,4.83000e-01,6.93200e-01,0.00000e+00
2.57419e+00,1.00000e+00,0.00000e+00,4.84000e-01,6.93600e-01,0.00000e+00
2.57317e+00,1.00000e+00,0.00000e+00,4.85000e-01,6.94000e-01,0.00000e+00
2.57237e+00,1.00000e+00,0.00000e+00,4.86000e-01,6.94400e-01,0.00000e+00
2.57053e+00,1.00000e+00,0.00000e+00,4.87000e-01,6.94800e-01,0.00000e+00
2.56949e+00,1.00000e+00,0.00000e+00,4.88000e-01,6.95200e-01,0.00000e+00
2.56851e+00,1.00000e+00,0.00000e+00,4.89000e-01,6.95600e-01,0.00000e+00
2.56784e+00,1.00000e+00,0.00000e+00,4.90000e-01,6.96000e-01,0.00000e+00
2.56678e+00,1.00000e+00,0.00000e+00,4.91000e-01,6.96400e-01,0.00000e+00
2.56531e+00,1.00000e+00,0.00000e+00,4.92000e-01,6.96800e-01,0.00000e+00
2.56430e+00,1.00000e+00,0.00000e+00,4.93000e-01,6.97200e-01,0.00000e+00
2.56328e+00,1.00000e+00,0.00000e+00,4.94000e-01,6.97600e-01,0.00000e+00
2.56176e+00,1.00000e+00,0.00000e+00,4.95000e-01,6.98000e-01,0.00000e+00
2.56072e+00,1.00000e+00,0.00000e+00,4.96000e-01,6.98400e-01,0.00000e+00
2.56028e+00,1.00000e+00,0.00000e+00,4.97000e-01,6.98800e-01,0.00000e+00
2.55926e+00,1.00000e+00,0.00000e+00,4.98000e-01,6.99200e-01,0.00000e+00
2.55793e+00,1.00000e+00,0.00000e+00,4.99000e-01,6.99600e-01,0.00000e+00
2.55690e+00,1.00000e+00,0.00000e+00,5.00000e-01,7.00000e-01,0.00000e+00
2.55548e+00,1.00000e+00,0.00000e+00,5.01000e-01,7.00400e-01,0.00000e+00
2.55444e+00,1.00000e+00,0.00000e+00,5.02000e-01,7.00800e-01,0.00000e+00
2.55278e+00,1.00000e+00,0.00000e+00,5.03000e-01,7.01200e-01,0.00000e+00
2.55172e+00,1.00000e+00,0.00000e+00,5.04000e-01,7.01600e-01,0.00000e+00
2.55068e+00,1.00000e+00,0.00000e+00,5.05000e-01,7.02000e-01,0.00000e+00
2.55000e+00,1.00000e+00,0.00000e+00,5.06000e-01,7.02400e-01,0.00000e+00
2.54897e+00,1.00000e+00,0.00000e+00,5.07000e-01,7.02800e-01,0.00000e+00
2.54718e+00,1.00000e+00,0.00000e+00,5.08000e-01,7.03200e-01,0.00000e+00
2.54619e+00,1.00000e+00,0.00000e+00,5.09000e-01,7.03600e-01,0.00000e+00
2.54540e+00,1.00000e+00,0.00000e+00,5.10000e-01,7.04000e-01,0.00000e+00
2.54435e+00,1.00000e+00,0.00000e+00,5.11000e-01,7.04400e-01,0.00000e+00
2.54274e+00,1.00000e+00,0.00000e+00,5.12000e-01,7.04800e-01,0.00000e+00
2.54172e+00,1.00000e+00,0.00000e+00,5.13000e-01,7.05200e-01,0.00000e+00
2.54128e+00,1.00000e+00,0.00000e+00,5.14000e-01,7.05600e-01,0.00000e+00
2.54030e+00,1.00000e+00,0.00000e+00,5.15000e-01,7.06000e-01,0.00000e+00
2.53877e+00,1.00000e+00,0.00000e+00,5.16000e-01,7.06400e-01,0.00000e+00
2.53773e+00,1.00000e+00,0.00000e+00,5.17000e-01,7.06800e-01,0.00000e+00
2.53603e+00,1.00000e+00,0.00000e+00,5.18000e-01,7.07200e-01,0.00000e+00
2.53534e+00,1.00000e+00,0.00000e+00,5.19000e-01,7.07600e-01,0.00000e+00
2.53434e+00,1.00000e+00,0.00000e+00,5.20000e-01,7.08000e-01,0.00000e+00
2.53275e+00,1.00000e+00,0.00000e+00,5.21000e-01,7.08400e-01,0.00000e+00
2.53171e+00,1.00000e+00,0.00000e+00,5.22000e-01,7.08800e-01,0.00000e+00
2.53040e+00,1.00000e+00,0.00000e+00,5.23000e-01,7.09200e-01,0.00000e+00
2.52978e+00,1.00000e+00,0.00000e+00,5.24000e-01,7.09600e-01,0.00000e+00
2.52879e+00,1.00000e+00,0.00000e+00,5.25000e-01,7.10000e-01,0.00000e+00
2.52713e+00,1.00000e+00,0.00000e+00,5.26000e-01,7.10400e-01,0.00000e+00
2.52611e+00,1.00000e+00,0.00000e+00,5.27000e-01,7.10800e-01,0.00000e+00
2.52546e+00,1.00000e+00,0.00000e+00,5.28000e-01,7.11200e-01,0.00000e+00
2.52443e+00,1.00000e+00,0.00000e+00,5.29000e-01,7.11600e-01,0.00000e+00
2.52340e+00,1.00000e+00,0.00000e+00,5.30000e-01,7.12000e-01,0.00000e+00
2.52168e+00,1.00000e+00,0.00000e+00,5.31000e-01,7.12400e-01,0.00000e+00
2.52065e+00,1.00000e+00,0.00000e+00,5.32000e-01,7.12800e-01,0.00000e+00
2.51963e+00,1.00000e+00,0.00000e+00,5.33000e-01,7.13200e-01,0.00000e+00
2.51888e+00,1.00000e+00,0.00000e+00,5.34000e-01,7.13600e-01,0.00000e+00
2.51787e+00,1.00000e+00,0.00000e+00,5.35000e-01,7.14000e-01,0.00000e+00
2.51612e+00,1.00000e+00,0.00000e+00,5.36000e-01,7.14400e-01,0.00000e+00
2.51510e+00,1.00000e+00,0.00000e+00,5.37000e-01,7.14800e-01,0.00000e+00
2.51408e+00,1.00000e+00,0.00000e+00,5.38000e-01,7.15200e-01,0.00000e+00
2.51334e+00,1.00000e+00,0.00000e+00,5.39000e-01,7.15600e-01,0.00000e+00
2.51231e+00,1.00000e+00,0.00000e+00,5.40000e-01,7.16000e-01,0.00000e+00
2.51051e+00,1.00000e+00,0.00000e+00,5.41000e-01,7.16400e-01,0.00000e+00
2.50950e+00,1.00000e+00,0.00000e+00,5.42000e-01,7.16800e-01,0.00000e+00
2.50862e+00,1.00000e+00,0.00000e+00,5.43000e-01,7.17200e-01,0.00000e+00
2.50760e+00,1.00000e+00,0.00000e+00,5.44000e-01,7.17600e-01,0.00000e+00
2.50669e+00,1.00000e+00,0.00000e+00,5.45000e-01,7.18000e-01,0.00000e+00
2.50570e+00,1.00000e+00,0.00000e+00,5.46000e-01,7.18400e-01,0.00000e+00
2.50411e+00,1.00000e+00,0.00000e+00,5.47000e-01,7.18800e-01,0.00000e+00
2.50308e+00,1.00000e+00,0.00000e+00,5.48000e-01,7.19200e-01,0.00000e+00
2.50243e+00,1.00000e+00,0.00000e+00,5.49000e-01,7.19600e-01,0.00000e+00
2.50143e+00,1.00000e+00,0.00000e+00,5.50000e-01,7.20000e-01,0.00000e+00
2.49978e+00,1.00000e+00,0.00000e+00,5.51000e-01,7.20400e-01,0.00000e+00
2.49881e+00,1.00000e+00,0.00000e+00,5.52000e-01,7.20800e-01,0.00000e+00
2.49800e+00,1.00000e+00,0.00000e+00,5.53000e-01,7.21200e-01,0.00000e+00
2.49698e+00,1.00000e+00,0.00000e+00,5.54000e-01,7.21600e-01,0.00000e+00
2.49506e+00,1.00000e+00,0.00000e+00,5.55000e-01,7.22000e-01,0.00000e+00
2.49406e+00,1.00000e+00,0.00000e+00,5.56000e-01,7.22400e-01,0.00000e+00
2.49316e+00,1.00000e+00,0.00000e+00,5.57000e-01,7.22800e-01,0.00000e+00
2.49214e+00,1.00000e+00,0.00000e+00,5.58000e-01,7.23200e-01,0.00000e+00
2.49124e+00,1.00000e+00,0.00000e+00,5.59000e-01,7.23600e-01,0.00000e+00
2.49028e+00,1.00000e+00,0.00000e+00,5.60000e-01,7.24000e-01,0.00000e+00
2.48864e+00,1.00000e+00,0.00000e+00,5.61000e-01,7.24400e-01,0.00000e+00
2.48763e+00,1.00000e+00,0.00000e+00,5.62000e-01,7.24800e-01,0.00000e+00
2.48656e+00,1.00000e+00,0.00000e+00,5.63000e-01,7.25200e-01,0.00000e+00
2.48614e+00,1.00000e+00,0.00000e+00,5.64000e-01,7.25600e-01,0.00000e+00
2.48404e+00,1.00000e+00,0.00000e+00,5.65000e-01,7.26000e-01,0.00000e+00
2.48404e+00,1.00000e+00,0.00000e+00,5.66000e-01,7.26400e-01,0.00000e+00
2.48291e+00,1.00000e+00,0.00000e+00,5.67000e-01,7.26800e-01,0.00000e+00
2.48183e+00,1.00000e+00,0.00000e+00,5.68000e-01,7.27200e-01,0.00000e+00
2.48056e+00,1.00000e+00,0.00000e+00,5.69000e-01,7.27600e-01,0.00000e+00
2.47973e+00,1.00000e+00,0.00000e+00,5.70000e-01,7.28000e-01,0.00000e+00
2.47799e+00,1.00000e+00,0.00000e+00,5.71000e-01,7.28400e-01,0.00000e+00
2.47700e+00,1.00000e+00,0.00000e+00,5.72000e-01,7.28800e-01,0.00000e+00
2.47588e+00,1.00000e+00,0.00000e+00,5.73000e-01,7.29200e-01,0.00000e+00
2.47497e+00,1.00000e+00,0.00000e+00,5.74000e-01,7.29600e-01,0.00000e+00
2.47405e+00,1.00000e+00,0.00000e+00,5.75000e-01,7.30000e-01,0.00000e+00
2.47233e+00,1.00000e+00,0.00000e+00,5.76000e-01,7.30400e-01,0.00000e+00
2.47134e+00,1.00000e+00,0.00000e+00,5.77000e-01,7.30800e-01,0.00000e+00
2.47069e+00,1.00000e+00,0.00000e+00,5.78000e-01,7.31200e-01,0.00000e+00
