"wetting potential","permeability-X","permeability-Y","permeability-Offdiagonal","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.3939,1,1,0,1,0.1163,0.1163,0.7,0
1.3939,1,1,0,1,0.11655,0.11655,0.7,0
1.3939,1,1,0,1,0.1168,0.1168,0.7,0
1.3931,1,1,0,1,0.11705,0.11705,0.7,0
1.3931,1,1,0,1,0.11729,0.11729,0.7,0
1.3931,1,1,0,1,0.11754,0.11754,0.7,0
1.3931,1,1,0,1,0.11779,0.11779,0.7,0
1.3923,1,1,0,1,0.11804,0.11804,0.7,0
1.3923,1,1,0,1,0.11829,0.11829,0.7,0
1.3923,1,1,0,1,0.11854,0.11854,0.7,0
1.3923,1,1,0,1,0.11879,0.11879,0.7,0
1.3916,1,1,0,1,0.11904,0.11904,0.7,0
1.3916,1,1,0,1,0.11929,0.11929,0.7,0
1.3916,1,1,0,1,0.11954,0.11954,0.7,0
1.3916,1,1,0,1,0.11979,0.11979,0.7,0
1.3908,1,1,0,1,0.12004,0.12004,0.7,0
1.3908,1,1,0,1,0.12029,0.12029,0.7,0
1.3908,1,1,0,1,0.12054,0.12054,0.7,0
1.3908,1,1,0,1,0.12079,0.12079,0.7,0
1.39,1,1,0,1,0.12104,0.12104,0.7,0
1.39,1,1,0,1,0.12129,0.12129,0.7,0
1.39,1,1,0,1,0.12154,0.12154,0.7,0
1.39,1,1,0,1,0.12179,0.12179,0.7,0
1.3892,1,1,0,1,0.12204,0.12204,0.7,0
1.3892,1,1,0,1,0.12229,0.12229,0.7,0
1.3892,1,1,0,1,0.12254,0.12254,0.7,0
1.3892,1,1,0,1,0.12279,0.12279,0.7,0
1.3885,1,1,0,1,0.12303,0.12303,0.7,0
1.3885,1,1,0,1,0.12328,0.12328,0.7,0
1.3885,1,1,0,1,0.12353,0.12353,0.7,0
1.3885,1,1,0,1,0.12378,0.12378,0.7,0
1.3877,1,1,0,1,0.12403,0.12403,0.7,0
1.3877,1,1,0,1,0.12428,0.12428,0.7,0
1.3877,1,1,0,1,0.12453,0.12453,0.7,0
1.3877,1,1,0,1,0.12478,0.12478,0.7,0
1.3869,1,1,0,1,0.12503,0.12503,0.7,0
1.3869,1,1,0,1,0.12528,0.12528,0.7,0
1.3869,1,1,0,1,0.12553,0.12553,0.7,0
1.3869,1,1,0,1,0.12578,0.12578,0.7,0
1.3862,1,1,0,1,0.12603,0.12603,0.7,0
1.3862,1,1,0,1,0.12628,0.12628,0.7,0
1.3862,1,1,0,1,0.12653,0.12653,0.7,0
1.3862,1,1,0,1,0.12678,0.12678,0.7,0
1.3854,1,1,0,1,0.12703,0.12703,0.7,0
1.3854,1,1,0,1,0.12728,0.12728,0.7,0
1.3854,1,1,0,1,0.12753,0.12753,0.7,0
1.3854,1,1,0,1,0.12778,0.12778,0.7,0
1.3846,1,1,0,1,0.12803,0.12803,0.7,0
1.3846,1,1,0,1,0.12828,0.12828,0.7,0
1.3846,1,1,0,1,0.12853,0.12853,0.7,0
1.3846,1,1,0,1,0.12877,0.12877,0.7,0
1.3839,1,1,0,1,0.12902,0.12902,0.7,0
1.3839,1,1,0,1,0.12927,0.12927,0.7,0
1.3839,1,1,0,1,0.12952,0.12952,0.7,0
1.3839,1,1,0,1,0.12977,0.12977,0.7,0
1.3831,1,1,0,1,0.13002,0.13002,0.7,0
1.3831,1,1,0,1,0.13027,0.13027,0.7,0
1.3831,1,1,0,1,0.13052,0.13052,0.7,0
1.3831,1,1,0,1,0.13077,0.13077,0.7,0
1.3823,1,1,0,1,0.13102,0.13102,0.7,0
1.3823,1,1,0,1,0.13127,0.13127,0.7,0
1.3823,1,1,0,1,0.13152,0.13152,0.7,0
1.3823,1,1,0,1,0.13177,0.13177,0.7,0
1.3816,1,1,0,1,0.13202,0.13202,0.7,0
1.3816,1,1,0,1,0.13227,0.13227,0.7,0
1.3816,1,1,0,1,0.13252,0.13252,0.7,0
1.3816,1,1,0,1,0.13277,0.13277,0.7,0
1.3808,1,1,0,1,0.13302,0.13302,0.7,0
1.3808,1,1,0,1,0.13327,0.13327,0.7,0
1.3808,1,1,0,1,0.13352,0.13352,0.7,0
1.3808,1,1,0,1,0.13377,0.13377,0.7,0
1.3801,1,1,0,1,0.13402,0.13402,0.7,0
1.3801,1,1,0,1,0.13427,0.13427,0.7,0
1.3801,1,1,0,1,0.13451,0.13451,0.7,0
1.3801,1,1,0,1,0.13476,0.13476,0.7,0
1.3793,1,1,0,1,0.13501,0.13501,0.7,0
1.3793,1,1,0,1,0.13526,0.13526,0.7,0
1.3793,1,1,0,1,0.13551,0.13551,0.7,0
1.3793,1,1,0,1,0.13576,0.13576,0.7,0
1.3786,1,1,0,1,0.13601,0.13601,0.7,0
1.3786,1,1,0,1,0.13626,0.13626,0.7,0
1.3786,1,1,0,1,0.13651,0.13651,0.7,0
1.3786,1,1,0,1,0.13676,0.13676,0.7,0
1.3778,1,1,0,1,0.13701,0.13701,0.7,0
1.3778,1,1,0,1,0.13726,0.13726,0.7,0
1.3778,1,1,0,1,0.13751,0.13751,0.7,0
1.3778,1,1,0,1,0.13776,0.13776,0.7,0
1.377,1,1,0,1,0.13801,0.13801,0.7,0
1.377,1,1,0,1,0.13826,0.13826,0.7,0
1.377,1,1,0,1,0.13851,0.13851,0.7,0
1.377,1,1,0,1,0.13876,0.13876,0.7,0
1.3763,1,1,0,1,0.13901,0.13901,0.7,0
1.3763,1,1,0,1,0.13926,0.13926,0.7,0
1.3763,1,1,0,1,0.13951,0.13951,0.7,0
1.3763,1,1,0,1,0.13976,0.13976,0.7,0
1.3755,1,1,0,1,0.14,0.14,0.7,0
1.3755,1,1,0,1,0.14025,0.14025,0.7,0
1.3755,1,1,0,1,0.1405,0.1405,0.7,0
1.3755,1,1,0,1,0.14075,0.14075,0.7,0
1.3748,1,1,0,1,0.141,0.141,0.7,0
1.3748,1,1,0,1,0.14125,0.14125,0.7,0
1.3748,1,1,0,1,0.1415,0.1415,0.7,0
1.3748,1,1,0,1,0.14175,0.14175,0.7,0
1.3741,1,1,0,1,0.142,0.142,0.7,0
1.3741,1,1,0,1,0.14225,0.14225,0.7,0
1.3741,1,1,0,1,0.1425,0.1425,0.7,0
1.3741,1,1,0,1,0.14275,0.14275,0.7,0
1.3741,1,1,0,1,0.143,0.143,0.7,0
1.3733,1,1,0,1,0.14325,0.14325,0.7,0
1.3733,1,1,0,1,0.1435,0.1435,0.7,0
1.3733,1,1,0,1,0.14375,0.14375,0.7,0
1.3733,1,1,0,1,0.144,0.144,0.7,0
1.3726,1,1,0,1,0.14425,0.14425,0.7,0
1.3726,1,1,0,1,0.1445,0.1445,0.7,0
1.3726,1,1,0,1,0.14475,0.14475,0.7,0
1.3726,1,1,0,1,0.145,0.145,0.7,0
1.3718,1,1,0,1,0.14525,0.14525,0.7,0
1.3718,1,1,0,1,0.1455,0.1455,0.7,0
1.3718,1,1,0,1,0.14574,0.14574,0.7,0
1.3718,1,1,0,1,0.14599,0.14599,0.7,0
1.3711,1,1,0,1,0.14624,0.14624,0.7,0
1.3711,1,1,0,1,0.14649,0.14649,0.7,0
1.3711,1,1,0,1,0.14674,0.14674,0.7,0
1.3711,1,1,0,1,0.14699,0.14699,0.7,0
1.3703,1,1,0,1,0.14724,0.14724,0.7,0
1.3703,1,1,0,1,0.14749,0.14749,0.7,0
1.3703,1,1,0,1,0.14774,0.14774,0.7,0
1.3703,1,1,0,1,0.14799,0.14799,0.7,0
1.3696,1,1,0,1,0.14824,0.14824,0.7,0
1.3696,1,1,0,1,0.14849,0.14849,0.7,0
1.3696,1,1,0,1,0.14874,0.14874,0.7,0
1.3696,1,1,0,1,0.14899,0.14899,0.7,0
1.3688,1,1,0,1,0.14924,0.14924,0.7,0
1.3688,1,1,0,1,0.14949,0.14949,0.7,0
1.3688,1,1,0,1,0.14974,0.14974,0.7,0
1.3688,1,1,0,1,0.14999,0.14999,0.7,0
1.3681,1,1,0,1,0.15024,0.15024,0.7,0
1.3681,1,1,0,1,0.15049,0.15049,0.7,0
1.3681,1,1,0,1,0.15074,0.15074,0.7,0
1.3681,1,1,0,1,0.15099,0.15099,0.7,0
1.3674,1,1,0,1,0.15124,0.15124,0.7,0
1.3674,1,1,0,1,0.15148,0.15148,0.7,0
1.3674,1,1,0,1,0.15173,0.15173,0.7,0
1.3674,1,1,0,1,0.15198,0.15198,0.7,0
1.3666,1,1,0,1,0.15223,0.15223,0.7,0
1.3666,1,1,0,1,0.15248,0.15248,0.7,0
1.3666,1,1,0,1,0.15273,0.15273,0.7,0
1.3666,1,1,0,1,0.15298,0.15298,0.7,0
1.3659,1,1,0,1,0.15323,0.15323,0.7,0
1.3659,1,1,0,1,0.15348,0.15348,0.7,0
1.3659,1,1,0,1,0.15373,0.15373,0.7,0
1.3659,1,1,0,1,0.15398,0.15398,0.7,0
1.3652,1,1,0,1,0.15423,0.15423,0.7,0
1.3652,1,1,0,1,0.15448,0.15448,0.7,0
1.3652,1,1,0,1,0.15473,0.15473,0.7,0
1.3652,1,1,0,1,0.15498,0.15498,0.7,0
1.3644,1,1,0,1,0.15523,0.15523,0.7,0
1.3644,1,1,0,1,0.15548,0.15548,0.7,0
1.3644,1,1,0,1,0.15573,0.15573,0.7,0
1.3644,1,1,0,1,0.15598,0.15598,0.7,0
1.3637,1,1,0,1,0.15623,0.15623,0.7,0
1.3637,1,1,0,1,0.15648,0.15648,0.7,0
1.3637,1,1,0,1,0.15673,0.15673,0.7,0
1.3637,1,1,0,1,0.15698,0.15698,0.7,0
1.363,1,1,0,1,0.15722,0.15722,0.7,0
1.363,1,1,0,1,0.15747,0.15747,0.7,0
1.363,1,1,0,1,0.15772,0.15772,0.7,0
1.363,1,1,0,1,0.15797,0.15797,0.7,0
1.3623,1,1,0,1,0.15822,0.15822,0.7,0
1.3623,1,1,0,1,0.15847,0.15847,0.7,0
1.3623,1,1,0,1,0.15872,0.15872,0.7,0
1.3623,1,1,0,1,0.15897,0.15897,0.7,0
1.3615,1,1,0,1,0.15922,0.15922,0.7,0
1.3615,1,1,0,1,0.15947,0.15947,0.7,0
1.3615,1,1,0,1,0.15972,0.15972,0.7,0
1.3615,1,1,0,1,0.15997,0.15997,0.7,0
1.3608,1,1,0,1,0.16022,0.16022,0.7,0
1.3608,1,1,0,1,0.16047,0.16047,0.7,0
1.3608,1,1,0,1,0.16072,0.16072,0.7,0
1.3608,1,1,0,1,0.16097,0.16097,0.7,0
1.3601,1,1,0,1,0.16122,0.16122,0.7,0
1.3601,1,1,0,1,0.16147,0.16147,0.7,0
1.3601,1,1,0,1,0.16172,0.16172,0.7,0
1.3601,1,1,0,1,0.16197,0.16197,0.7,0
1.3593,1,1,0,1,0.16222,0.16222,0.7,0
1.3593,1,1,0,1,0.16247,0.16247,0.7,0
1.3593,1,1,0,1,0.16272,0.16272,0.7,0
1.3593,1,1,0,1,0.16296,0.16296,0.7,0
1.3586,1,1,0,1,0.16321,0.16321,0.7,0
1.3586,1,1,0,1,0.16346,0.16346,0.7,0
1.3586,1,1,0,1,0.16371,0.16371,0.7,0
1.3586,1,1,0,1,0.16396,0.16396,0.7,0
1.3579,1,1,0,1,0.16421,0.16421,0.7,0
1.3579,1,1,0,1,0.16446,0.16446,0.7,0
1.3579,1,1,0,1,0.16471,0.16471,0.7,0
1.3579,1,1,0,1,0.16496,0.16496,0.7,0
1.3572,1,1,0,1,0.16521,0.16521,0.7,0
1.3572,1,1,0,1,0.16546,0.16546,0.7,0
1.3572,1,1,0,1,0.16571,0.16571,0.7,0
1.3572,1,1,0,1,0.16596,0.16596,0.7,0
1.3565,1,1,0,1,0.16621,0.16621,0.7,0
1.3565,1,1,0,1,0.16646,0.16646,0.7,0
1.3565,1,1,0,1,0.16671,0.16671,0.7,0
1.3565,1,1,0,1,0.16696,0.16696,0.7,0
1.3557,1,1,0,1,0.16721,0.16721,0.7,0
1.3557,1,1,0,1,0.16746,0.16746,0.7,0
1.3557,1,1,0,1,0.16771,0.16771,0.7,0
1.3557,1,1,0,1,0.16796,0.16796,0.7,0
1.355,1,1,0,1,0.16821,0.16821,0.7,0
1.355,1,1,0,1,0.16846,0.16846,0.7,0
1.355,1,1,0,1,0.1687,0.1687,0.7,0
1.355,1,1,0,1,0.16895,0.16895,0.7,0
1.3543,1,1,0,1,0.1692,0.1692,0.7,0
1.3543,1,1,0,1,0.16945,0.16945,0.7,0
1.3543,1,1,0,1,0.1697,0.1697,0.7,0
1.3543,1,1,0,1,0.16995,0.16995,0.7,0
1.3536,1,1,0,1,0.1702,0.1702,0.7,0
1.3536,1,1,0,1,0.17045,0.17045,0.7,0
1.3536,1,1,0,1,0.1707,0.1707,0.7,0
1.3536,1,1,0,1,0.17095,0.17095,0.7,0
1.3529,1,1,0,1,0.1712,0.1712,0.7,0
1.3529,1,1,0,1,0.17145,0.17145,0.7,0
1.3529,1,1,0,1,0.1717,0.1717,0.7,0
1.3529,1,1,0,1,0.17195,0.17195,0.7,0
1.3522,1,1,0,1,0.1722,0.1722,0.7,0
1.3522,1,1,0,1,0.17245,0.17245,0.7,0
1.3522,1,1,0,1,0.1727,0.1727,0.7,0
1.3522,1,1,0,1,0.17295,0.17295,0.7,0
1.3514,1,1,0,1,0.1732,0.1732,0.7,0
1.3514,1,1,0,1,0.17345,0.17345,0.7,0
1.3514,1,1,0,1,0.1737,0.1737,0.7,0
1.3514,1,1,0,1,0.17395,0.17395,0.7,0
1.3507,1,1,0,1,0.1742,0.1742,0.7,0
1.3507,1,1,0,1,0.17444,0.17444,0.7,0
1.3507,1,1,0,1,0.17469,0.17469,0.7,0
1.3507,1,1,0,1,0.17494,0.17494,0.7,0
1.35,1,1,0,1,0.17519,0.17519,0.7,0
1.35,1,1,0,1,0.17544,0.17544,0.7,0
1.35,1,1,0,1,0.17569,0.17569,0.7,0
1.35,1,1,0,1,0.17594,0.17594,0.7,0
1.3493,1,1,0,1,0.17619,0.17619,0.7,0
1.3493,1,1,0,1,0.17644,0.17644,0.7,0
1.3493,1,1,0,1,0.17669,0.17669,0.7,0
1.3493,1,1,0,1,0.17694,0.17694,0.7,0
1.3486,1,1,0,1,0.17719,0.17719,0.7,0
1.3486,1,1,0,1,0.17744,0.17744,0.7,0
1.3486,1,1,0,1,0.17769,0.17769,0.7,0
1.3486,1,1,0,1,0.17794,0.17794,0.7,0
1.3479,1,1,0,1,0.17819,0.17819,0.7,0
1.3479,1,1,0,1,0.17844,0.17844,0.7,0
1.3479,1,1,0,1,0.17869,0.17869,0.7,0
1.3479,1,1,0,1,0.17894,0.17894,0.7,0
1.3472,1,1,0,1,0.17919,0.17919,0.7,0
1.3472,1,1,0,1,0.17944,0.17944,0.7,0
1.3472,1,1,0,1,0.17969,0.17969,0.7,0
1.3472,1,1,0,1,0.17994,0.17994,0.7,0
1.3465,1,1,0,1,0.18018,0.18018,0.7,0
1.3465,1,1,0,1,0.18043,0.18043,0.7,0
1.3465,1,1,0,1,0.18068,0.18068,0.7,0
1.3465,1,1,0,1,0.18093,0.18093,0.7,0
1.3458,1,1,0,1,0.18118,0.18118,0.7,0
1.3458,1,1,0,1,0.18143,0.18143,0.7,0
1.3458,1,1,0,1,0.18168,0.18168,0.7,0
1.3458,1,1,0,1,0.18193,0.18193,0.7,0
1.3451,1,1,0,1,0.18218,0.18218,0.7,0
1.3451,1,1,0,1,0.18243,0.18243,0.7,0
1.3451,1,1,0,1,0.18268,0.18268,0.7,0
1.3451,1,1,0,1,0.18293,0.18293,0.7,0
1.3444,1,1,0,1,0.18318,0.18318,0.7,0
1.3444,1,1,0,1,0.18343,0.18343,0.7,0
1.3444,1,1,0,1,0.18368,0.18368,0.7,0
1.3444,1,1,0,1,0.18393,0.18393,0.7,0
1.3437,1,1,0,1,0.18418,0.18418,0.7,0
1.3437,1,1,0,1,0.18443,0.18443,0.7,0
1.3437,1,1,0,1,0.18468,0.18468,0.7,0
1.3437,1,1,0,1,0.18493,0.18493,0.7,0
1.343,1,1,0,1,0.18518,0.18518,0.7,0
1.343,1,1,0,1,0.18543,0.18543,0.7,0
1.343,1,1,0,1,0.18568,0.18568,0.7,0
1.343,1,1,0,1,0.18592,0.18592,0.7,0
1.3423,1,1,0,1,0.18617,0.18617,0.7,0
1.3423,1,1,0,1,0.18642,0.18642,0.7,0
1.3423,1,1,0,1,0.18667,0.18667,0.7,0
1.3423,1,1,0,1,0.18692,0.18692,0.7,0
1.3416,1,1,0,1,0.18717,0.18717,0.7,0
1.3416,1,1,0,1,0.18742,0.18742,0.7,0
1.3416,1,1,0,1,0.18767,0.18767,0.7,0
1.3416,1,1,0,1,0.18792,0.18792,0.7,0
1.3409,1,1,0,1,0.18817,0.18817,0.7,0
1.3409,1,1,0,1,0.18842,0.18842,0.7,0
1.3409,1,1,0,1,0.18867,0.18867,0.7,0
1.3409,1,1,0,1,0.18892,0.18892,0.7,0
1.3402,1,1,0,1,0.18917,0.18917,0.7,0
1.3402,1,1,0,1,0.18942,0.18942,0.7,0
1.3402,1,1,0,1,0.18967,0.18967,0.7,0
1.3402,1,1,0,1,0.18992,0.18992,0.7,0
1.3395,1,1,0,1,0.19017,0.19017,0.7,0
1.3395,1,1,0,1,0.19042,0.19042,0.7,0
1.3395,1,1,0,1,0.19067,0.19067,0.7,0
1.3395,1,1,0,1,0.19092,0.19092,0.7,0
1.3388,1,1,0,1,0.19117,0.19117,0.7,0
1.3388,1,1,0,1,0.19142,0.19142,0.7,0
1.3388,1,1,0,1,0.19166,0.19166,0.7,0
1.3388,1,1,0,1,0.19191,0.19191,0.7,0
1.3381,1,1,0,1,0.19216,0.19216,0.7,0
1.3381,1,1,0,1,0.19241,0.19241,0.7,0
1.3381,1,1,0,1,0.19266,0.19266,0.7,0
1.3381,1,1,0,1,0.19291,0.19291,0.7,0
1.3374,1,1,0,1,0.19316,0.19316,0.7,0
1.3374,1,1,0,1,0.19341,0.19341,0.7,0
1.3374,1,1,0,1,0.19366,0.19366,0.7,0
1.3374,1,1,0,1,0.19391,0.19391,0.7,0
1.3367,1,1,0,1,0.19416,0.19416,0.7,0
1.3367,1,1,0,1,0.19441,0.19441,0.7,0
1.3367,1,1,0,1,0.19466,0.19466,0.7,0
1.3367,1,1,0,1,0.19491,0.19491,0.7,0
1.336,1,1,0,1,0.19516,0.19516,0.7,0
1.336,1,1,0,1,0.19541,0.19541,0.7,0
1.336,1,1,0,1,0.19566,0.19566,0.7,0
1.336,1,1,0,1,0.19591,0.19591,0.7,0
1.3353,1,1,0,1,0.19616,0.19616,0.7,0
1.3353,1,1,0,1,0.19641,0.19641,0.7,0
1.3353,1,1,0,1,0.19666,0.19666,0.7,0
1.3353,1,1,0,1,0.19691,0.19691,0.7,0
1.3346,1,1,0,1,0.19715,0.19715,0.7,0
1.3346,1,1,0,1,0.1974,0.1974,0.7,0
1.3346,1,1,0,1,0.19765,0.19765,0.7,0
1.3346,1,1,0,1,0.1979,0.1979,0.7,0
1.3339,1,1,0,1,0.19815,0.19815,0.7,0
1.3339,1,1,0,1,0.1984,0.1984,0.7,0
1.3339,1,1,0,1,0.19865,0.19865,0.7,0
1.3339,1,1,0,1,0.1989,0.1989,0.7,0
1.3332,1,1,0,1,0.19915,0.19915,0.7,0
1.3332,1,1,0,1,0.1994,0.1994,0.7,0
1.3332,1,1,0,1,0.19965,0.19965,0.7,0
1.3332,1,1,0,1,0.1999,0.1999,0.7,0
1.3325,1,1,0,1,0.20015,0.20015,0.7,0
1.3325,1,1,0,1,0.2004,0.2004,0.7,0
1.3325,1,1,0,1,0.20065,0.20065,0.7,0
1.3325,1,1,0,1,0.2009,0.2009,0.7,0
1.3319,1,1,0,1,0.20115,0.20115,0.7,0
1.3319,1,1,0,1,0.2014,0.2014,0.7,0
1.3319,1,1,0,1,0.20165,0.20165,0.7,0
1.3319,1,1,0,1,0.2019,0.2019,0.7,0
1.3312,1,1,0,1,0.20215,0.20215,0.7,0
1.3312,1,1,0,1,0.2024,0.2024,0.7,0
1.3312,1,1,0,1,0.20265,0.20265,0.7,0
1.3312,1,1,0,1,0.20289,0.20289,0.7,0
1.3305,1,1,0,1,0.20314,0.20314,0.7,0
1.3305,1,1,0,1,0.20339,0.20339,0.7,0
1.3305,1,1,0,1,0.20364,0.20364,0.7,0
1.3305,1,1,0,1,0.20389,0.20389,0.7,0
1.3298,1,1,0,1,0.20414,0.20414,0.7,0
1.3298,1,1,0,1,0.20439,0.20439,0.7,0
1.3298,1,1,0,1,0.20464,0.20464,0.7,0
1.3298,1,1,0,1,0.20489,0.20489,0.7,0
1.3291,1,1,0,1,0.20514,0.20514,0.7,0
1.3291,1,1,0,1,0.20539,0.20539,0.7,0
1.3291,1,1,0,1,0.20564,0.20564,0.7,0
1.3291,1,1,0,1,0.20589,0.20589,0.7,0
1.3284,1,1,0,1,0.20614,0.20614,0.7,0
1.3284,1,1,0,1,0.20639,0.20639,0.7,0
1.3284,1,1,0,1,0.20664,0.20664,0.7,0
1.3284,1,1,0,1,0.20689,0.20689,0.7,0
1.3277,1,1,0,1,0.20714,0.20714,0.7,0
1.3277,1,1,0,1,0.20739,0.20739,0.7,0
1.3277,1,1,0,1,0.20764,0.20764,0.7,0
1.3277,1,1,0,1,0.20789,0.20789,0.7,0
1.327,1,1,0,1,0.20814,0.20814,0.7,0
1.327,1,1,0,1,0.20839,0.20839,0.7,0
1.327,1,1,0,1,0.20863,0.20863,0.7,0
1.327,1,1,0,1,0.20888,0.20888,0.7,0
1.3264,1,1,0,1,0.20913,0.20913,0.7,0
1.3264,1,1,0,1,0.20938,0.20938,0.7,0
1.3264,1,1,0,1,0.20963,0.20963,0.7,0
1.3264,1,1,0,1,0.20988,0.20988,0.7,0
1.3257,1,1,0,1,0.21013,0.21013,0.7,0
1.3257,1,1,0,1,0.21038,0.21038,0.7,0
1.3257,1,1,0,1,0.21063,0.21063,0.7,0
1.3257,1,1,0,1,0.21088,0.21088,0.7,0
1.325,1,1,0,1,0.21113,0.21113,0.7,0
1.325,1,1,0,1,0.21138,0.21138,0.7,0
1.325,1,1,0,1,0.21163,0.21163,0.7,0
1.325,1,1,0,1,0.21188,0.21188,0.7,0
1.3243,1,1,0,1,0.21213,0.21213,0.7,0
1.3243,1,1,0,1,0.21238,0.21238,0.7,0
1.3243,1,1,0,1,0.21263,0.21263,0.7,0
1.3243,1,1,0,1,0.21288,0.21288,0.7,0
1.3236,1,1,0,1,0.21313,0.21313,0.7,0
1.3236,1,1,0,1,0.21338,0.21338,0.7,0
1.3236,1,1,0,1,0.21363,0.21363,0.7,0
1.3236,1,1,0,1,0.21388,0.21388,0.7,0
1.323,1,1,0,1,0.21413,0.21413,0.7,0
1.323,1,1,0,1,0.21437,0.21437,0.7,0
1.323,1,1,0,1,0.21462,0.21462,0.7,0
1.323,1,1,0,1,0.21487,0.21487,0.7,0
1.3223,1,1,0,1,0.21512,0.21512,0.7,0
1.3223,1,1,0,1,0.21537,0.21537,0.7,0
1.3223,1,1,0,1,0.21562,0.21562,0.7,0
1.3223,1,1,0,1,0.21587,0.21587,0.7,0
1.3216,1,1,0,1,0.21612,0.21612,0.7,0
1.3216,1,1,0,1,0.21637,0.21637,0.7,0
1.3216,1,1,0,1,0.21662,0.21662,0.7,0
1.3216,1,1,0,1,0.21687,0.21687,0.7,0
1.3209,1,1,0,1,0.21712,0.21712,0.7,0
1.3209,1,1,0,1,0.21737,0.21737,0.7,0
1.3209,1,1,0,1,0.21762,0.21762,0.7,0
1.3209,1,1,0,1,0.21787,0.21787,0.7,0
1.3202,1,1,0,1,0.21812,0.21812,0.7,0
1.3202,1,1,0,1,0.21837,0.21837,0.7,0
1.3202,1,1,0,1,0.21862,0.21862,0.7,0
1.3202,1,1,0,1,0.21887,0.21887,0.7,0
1.3196,1,1,0,1,0.21912,0.21912,0.7,0
1.3196,1,1,0,1,0.21937,0.21937,0.7,0
1.3196,1,1,0,1,0.21962,0.21962,0.7,0
1.3196,1,1,0,1,0.21987,0.21987,0.7,0
1.3189,1,1,0,1,0.22011,0.22011,0.7,0
1.3189,1,1,0,1,0.22036,0.22036,0.7,0
1.3189,1,1,0,1,0.22061,0.22061,0.7,0
1.3189,1,1,0,1,0.22086,0.22086,0.7,0
1.3182,1,1,0,1,0.22111,0.22111,0.7,0
1.3182,1,1,0,1,0.22136,0.22136,0.7,0
1.3182,1,1,0,1,0.22161,0.22161,0.7,0
1.3182,1,1,0,1,0.22186,0.22186,0.7,0
1.3175,1,1,0,1,0.22211,0.22211,0.7,0
1.3175,1,1,0,1,0.22236,0.22236,0.7,0
1.3175,1,1,0,1,0.22261,0.22261,0.7,0
1.3175,1,1,0,1,0.22286,0.22286,0.7,0
1.3169,1,1,0,1,0.22311,0.22311,0.7,0
1.3169,1,1,0,1,0.22336,0.22336,0.7,0
1.3169,1,1,0,1,0.22361,0.22361,0.7,0
1.3169,1,1,0,1,0.22386,0.22386,0.7,0
1.3162,1,1,0,1,0.22411,0.22411,0.7,0
1.3162,1,1,0,1,0.22436,0.22436,0.7,0
1.3162,1,1,0,1,0.22461,0.22461,0.7,0
1.3162,1,1,0,1,0.22486,0.22486,0.7,0
1.3155,1,1,0,1,0.22511,0.22511,0.7,0
1.3155,1,1,0,1,0.22536,0.22536,0.7,0
1.3155,1,1,0,1,0.22561,0.22561,0.7,0
1.3155,1,1,0,1,0.22585,0.22585,0.7,0
1.3148,1,1,0,1,0.2261,0.2261,0.7,0
1.3148,1,1,0,1,0.22635,0.22635,0.7,0
1.3148,1,1,0,1,0.2266,0.2266,0.7,0
1.3148,1,1,0,1,0.22685,0.22685,0.7,0
1.3142,1,1,0,1,0.2271,0.2271,0.7,0
1.3142,1,1,0,1,0.22735,0.22735,0.7,0
1.3142,1,1,0,1,0.2276,0.2276,0.7,0
1.3142,1,1,0,1,0.22785,0.22785,0.7,0
1.3135,1,1,0,1,0.2281,0.2281,0.7,0
1.3135,1,1,0,1,0.22835,0.22835,0.7,0
1.3135,1,1,0,1,0.2286,0.2286,0.7,0
1.3135,1,1,0,1,0.22885,0.22885,0.7,0
1.3128,1,1,0,1,0.2291,0.2291,0.7,0
1.3128,1,1,0,1,0.22935,0.22935,0.7,0
1.3128,1,1,0,1,0.2296,0.2296,0.7,0
1.3128,1,1,0,1,0.22985,0.22985,0.7,0
1.3122,1,1,0,1,0.2301,0.2301,0.7,0
1.3122,1,1,0,1,0.23035,0.23035,0.7,0
1.3122,1,1,0,1,0.2306,0.2306,0.7,0
1.3122,1,1,0,1,0.23085,0.23085,0.7,0
1.3115,1,1,0,1,0.2311,0.2311,0.7,0
1.3115,1,1,0,1,0.23135,0.23135,0.7,0
1.3115,1,1,0,1,0.23159,0.23159,0.7,0
1.3115,1,1,0,1,0.23184,0.23184,0.7,0
1.3108,1,1,0,1,0.23209,0.23209,0.7,0
1.3108,1,1,0,1,0.23234,0.23234,0.7,0
1.3108,1,1,0,1,0.23259,0.23259,0.7,0
1.3108,1,1,0,1,0.23284,0.23284,0.7,0
1.3102,1,1,0,1,0.23309,0.23309,0.7,0
1.3102,1,1,0,1,0.23334,0.23334,0.7,0
1.3102,1,1,0,1,0.23359,0.23359,0.7,0
1.3102,1,1,0,1,0.23384,0.23384,0.7,0
1.3095,1,1,0,1,0.23409,0.23409,0.7,0
1.3095,1,1,0,1,0.23434,0.23434,0.7,0
1.3095,1,1,0,1,0.23459,0.23459,0.7,0
1.3095,1,1,0,1,0.23484,0.23484,0.7,0
1.3088,1,1,0,1,0.23509,0.23509,0.7,0
1.3088,1,1,0,1,0.23534,0.23534,0.7,0
1.3088,1,1,0,1,0.23559,0.23559,0.7,0
1.3088,1,1,0,1,0.23584,0.23584,0.7,0
1.3082,1,1,0,1,0.23609,0.23609,0.7,0
1.3082,1,1,0,1,0.23634,0.23634,0.7,0
