"wetting potential","permeability","element marker","Points:0","Points:1","Points:2"
2.14719e+00,1.00000e+00,0.00000e+00,2.90000e-01,6.16000e-01,0.00000e+00
2.14847e+00,1.00000e+00,0.00000e+00,2.91000e-01,6.16400e-01,0.00000e+00
2.14973e+00,1.00000e+00,0.00000e+00,2.92000e-01,6.16800e-01,0.00000e+00
2.15222e+00,1.00000e+00,0.00000e+00,2.93000e-01,6.17200e-01,0.00000e+00
2.15344e+00,1.00000e+00,0.00000e+00,2.94000e-01,6.17600e-01,0.00000e+00
2.15311e+00,1.00000e+00,0.00000e+00,2.95000e-01,6.18000e-01,0.00000e+00
2.15430e+00,1.00000e+00,0.00000e+00,2.96000e-01,6.18400e-01,0.00000e+00
2.15548e+00,1.00000e+00,0.00000e+00,2.97000e-01,6.18800e-01,0.00000e+00
2.15665e+00,1.00000e+00,0.00000e+00,2.98000e-01,6.19200e-01,0.00000e+00
2.15780e+00,1.00000e+00,0.00000e+00,2.99000e-01,6.19600e-01,0.00000e+00
2.15894e+00,1.00000e+00,0.00000e+00,3.00000e-01,6.20000e-01,0.00000e+00
2.15851e+00,1.00000e+00,0.00000e+00,3.01000e-01,6.20400e-01,0.00000e+00
2.15962e+00,1.00000e+00,0.00000e+00,3.02000e-01,6.20800e-01,0.00000e+00
2.16072e+00,1.00000e+00,0.00000e+00,3.03000e-01,6.21200e-01,0.00000e+00
2.16180e+00,1.00000e+00,0.00000e+00,3.04000e-01,6.21600e-01,0.00000e+00
2.16286e+00,1.00000e+00,0.00000e+00,3.05000e-01,6.22000e-01,0.00000e+00
2.16392e+00,1.00000e+00,0.00000e+00,3.06000e-01,6.22400e-01,0.00000e+00
2.16341e+00,1.00000e+00,0.00000e+00,3.07000e-01,6.22800e-01,0.00000e+00
2.16544e+00,1.00000e+00,0.00000e+00,3.08000e-01,6.23200e-01,0.00000e+00
2.16644e+00,1.00000e+00,0.00000e+00,3.09000e-01,6.23600e-01,0.00000e+00
2.16742e+00,1.00000e+00,0.00000e+00,3.10000e-01,6.24000e-01,0.00000e+00
2.16839e+00,1.00000e+00,0.00000e+00,3.11000e-01,6.24400e-01,0.00000e+00
2.16934e+00,1.00000e+00,0.00000e+00,3.12000e-01,6.24800e-01,0.00000e+00
2.16873e+00,1.00000e+00,0.00000e+00,3.13000e-01,6.25200e-01,0.00000e+00
2.16966e+00,1.00000e+00,0.00000e+00,3.14000e-01,6.25600e-01,0.00000e+00
2.17057e+00,1.00000e+00,0.00000e+00,3.15000e-01,6.26000e-01,0.00000e+00
2.17146e+00,1.00000e+00,0.00000e+00,3.16000e-01,6.26400e-01,0.00000e+00
2.17234e+00,1.00000e+00,0.00000e+00,3.17000e-01,6.26800e-01,0.00000e+00
2.17321e+00,1.00000e+00,0.00000e+00,3.18000e-01,6.27200e-01,0.00000e+00
2.17252e+00,1.00000e+00,0.00000e+00,3.19000e-01,6.27600e-01,0.00000e+00
2.17337e+00,1.00000e+00,0.00000e+00,3.20000e-01,6.28000e-01,0.00000e+00
2.17419e+00,1.00000e+00,0.00000e+00,3.21000e-01,6.28400e-01,0.00000e+00
2.17500e+00,1.00000e+00,0.00000e+00,3.22000e-01,6.28800e-01,0.00000e+00
2.79139e+00,5.00050e-01,1.00000e+00,3.23000e-01,6.29200e-01,0.00000e+00
2.96858e+00,1.00000e+00,0.00000e+00,3.24000e-01,6.29600e-01,0.00000e+00
2.96707e+00,1.00000e+00,0.00000e+00,3.25000e-01,6.30000e-01,0.00000e+00
2.96789e+00,1.00000e+00,0.00000e+00,3.26000e-01,6.30400e-01,0.00000e+00
2.96871e+00,1.00000e+00,0.00000e+00,3.27000e-01,6.30800e-01,0.00000e+00
2.96954e+00,1.00000e+00,0.00000e+00,3.28000e-01,6.31200e-01,0.00000e+00
2.97038e+00,1.00000e+00,0.00000e+00,3.29000e-01,6.31600e-01,0.00000e+00
2.96809e+00,1.00000e+00,0.00000e+00,3.30000e-01,6.32000e-01,0.00000e+00
2.96895e+00,1.00000e+00,0.00000e+00,3.31000e-01,6.32400e-01,0.00000e+00
2.96981e+00,1.00000e+00,0.00000e+00,3.32000e-01,6.32800e-01,0.00000e+00
2.97068e+00,1.00000e+00,0.00000e+00,3.33000e-01,6.33200e-01,0.00000e+00
2.97155e+00,1.00000e+00,0.00000e+00,3.34000e-01,6.33600e-01,0.00000e+00
2.97244e+00,1.00000e+00,0.00000e+00,3.35000e-01,6.34000e-01,0.00000e+00
2.97020e+00,1.00000e+00,0.00000e+00,3.36000e-01,6.34400e-01,0.00000e+00
2.97110e+00,1.00000e+00,0.00000e+00,3.37000e-01,6.34800e-01,0.00000e+00
2.97201e+00,1.00000e+00,0.00000e+00,3.38000e-01,6.35200e-01,0.00000e+00
2.97292e+00,1.00000e+00,0.00000e+00,3.39000e-01,6.35600e-01,0.00000e+00
2.97385e+00,1.00000e+00,0.00000e+00,3.40000e-01,6.36000e-01,0.00000e+00
2.97258e+00,1.00000e+00,0.00000e+00,3.41000e-01,6.36400e-01,0.00000e+00
2.97353e+00,1.00000e+00,0.00000e+00,3.42000e-01,6.36800e-01,0.00000e+00
2.97449e+00,1.00000e+00,0.00000e+00,3.43000e-01,6.37200e-01,0.00000e+00
2.97546e+00,1.00000e+00,0.00000e+00,3.44000e-01,6.37600e-01,0.00000e+00
2.97644e+00,1.00000e+00,0.00000e+00,3.45000e-01,6.38000e-01,0.00000e+00
2.97427e+00,1.00000e+00,0.00000e+00,3.46000e-01,6.38400e-01,0.00000e+00
2.97527e+00,1.00000e+00,0.00000e+00,3.47000e-01,6.38800e-01,0.00000e+00
2.97627e+00,1.00000e+00,0.00000e+00,3.48000e-01,6.39200e-01,0.00000e+00
2.97728e+00,1.00000e+00,0.00000e+00,3.49000e-01,6.39600e-01,0.00000e+00
2.97830e+00,1.00000e+00,0.00000e+00,3.50000e-01,6.40000e-01,0.00000e+00
2.97933e+00,1.00000e+00,0.00000e+00,3.51000e-01,6.40400e-01,0.00000e+00
2.97720e+00,1.00000e+00,0.00000e+00,3.52000e-01,6.40800e-01,0.00000e+00
2.97826e+00,1.00000e+00,0.00000e+00,3.53000e-01,6.41200e-01,0.00000e+00
2.97933e+00,1.00000e+00,0.00000e+00,3.54000e-01,6.41600e-01,0.00000e+00
2.98040e+00,1.00000e+00,0.00000e+00,3.55000e-01,6.42000e-01,0.00000e+00
2.97940e+00,1.00000e+00,0.00000e+00,3.56000e-01,6.42400e-01,0.00000e+00
2.98050e+00,1.00000e+00,0.00000e+00,3.57000e-01,6.42800e-01,0.00000e+00
2.98161e+00,1.00000e+00,0.00000e+00,3.58000e-01,6.43200e-01,0.00000e+00
2.98271e+00,1.00000e+00,0.00000e+00,3.59000e-01,6.43600e-01,0.00000e+00
2.98383e+00,1.00000e+00,0.00000e+00,3.60000e-01,6.44000e-01,0.00000e+00
2.98179e+00,1.00000e+00,0.00000e+00,3.61000e-01,6.44400e-01,0.00000e+00
2.98293e+00,1.00000e+00,0.00000e+00,3.62000e-01,6.44800e-01,0.00000e+00
2.98407e+00,1.00000e+00,0.00000e+00,3.63000e-01,6.45200e-01,0.00000e+00
2.98524e+00,1.00000e+00,0.00000e+00,3.64000e-01,6.45600e-01,0.00000e+00
2.98641e+00,1.00000e+00,0.00000e+00,3.65000e-01,6.46000e-01,0.00000e+00
2.98442e+00,1.00000e+00,0.00000e+00,3.66000e-01,6.46400e-01,0.00000e+00
2.98561e+00,1.00000e+00,0.00000e+00,3.67000e-01,6.46800e-01,0.00000e+00
2.98680e+00,1.00000e+00,0.00000e+00,3.68000e-01,6.47200e-01,0.00000e+00
2.98800e+00,1.00000e+00,0.00000e+00,3.69000e-01,6.47600e-01,0.00000e+00
2.98726e+00,1.00000e+00,0.00000e+00,3.70000e-01,6.48000e-01,0.00000e+00
2.98848e+00,1.00000e+00,0.00000e+00,3.71000e-01,6.48400e-01,0.00000e+00
2.98970e+00,1.00000e+00,0.00000e+00,3.72000e-01,6.48800e-01,0.00000e+00
2.99094e+00,1.00000e+00,0.00000e+00,3.73000e-01,6.49200e-01,0.00000e+00
2.99218e+00,1.00000e+00,0.00000e+00,3.74000e-01,6.49600e-01,0.00000e+00
2.99030e+00,1.00000e+00,0.00000e+00,3.75000e-01,6.50000e-01,0.00000e+00
2.99157e+00,1.00000e+00,0.00000e+00,3.76000e-01,6.50400e-01,0.00000e+00
2.99286e+00,1.00000e+00,0.00000e+00,3.77000e-01,6.50800e-01,0.00000e+00
2.99417e+00,1.00000e+00,0.00000e+00,3.78000e-01,6.51200e-01,0.00000e+00
2.99233e+00,1.00000e+00,0.00000e+00,3.79000e-01,6.51600e-01,0.00000e+00
2.99367e+00,1.00000e+00,0.00000e+00,3.80000e-01,6.52000e-01,0.00000e+00
2.99524e+00,1.00000e+00,0.00000e+00,3.81000e-01,6.52400e-01,0.00000e+00
2.99777e+00,1.00000e+00,0.00000e+00,3.82000e-01,6.52800e-01,0.00000e+00
2.99854e+00,1.00000e+00,0.00000e+00,3.83000e-01,6.53200e-01,0.00000e+00
2.99681e+00,1.00000e+00,0.00000e+00,3.84000e-01,6.53600e-01,0.00000e+00
2.99840e+00,1.00000e+00,0.00000e+00,3.85000e-01,6.54000e-01,0.00000e+00
2.99977e+00,1.00000e+00,0.00000e+00,3.86000e-01,6.54400e-01,0.00000e+00
3.00114e+00,1.00000e+00,0.00000e+00,3.87000e-01,6.54800e-01,0.00000e+00
2.99938e+00,1.00000e+00,0.00000e+00,3.88000e-01,6.55200e-01,0.00000e+00
3.00077e+00,1.00000e+00,0.00000e+00,3.89000e-01,6.55600e-01,0.00000e+00
3.00217e+00,1.00000e+00,0.00000e+00,3.90000e-01,6.56000e-01,0.00000e+00
3.00358e+00,1.00000e+00,0.00000e+00,3.91000e-01,6.56400e-01,0.00000e+00
3.00185e+00,1.00000e+00,0.00000e+00,3.92000e-01,6.56800e-01,0.00000e+00
3.00329e+00,1.00000e+00,0.00000e+00,3.93000e-01,6.57200e-01,0.00000e+00
3.00478e+00,1.00000e+00,0.00000e+00,3.94000e-01,6.57600e-01,0.00000e+00
3.00450e+00,1.00000e+00,0.00000e+00,3.95000e-01,6.58000e-01,0.00000e+00
3.00601e+00,1.00000e+00,0.00000e+00,3.96000e-01,6.58400e-01,0.00000e+00
3.00747e+00,1.00000e+00,0.00000e+00,3.97000e-01,6.58800e-01,0.00000e+00
3.00893e+00,1.00000e+00,0.00000e+00,3.98000e-01,6.59200e-01,0.00000e+00
3.00688e+00,1.00000e+00,0.00000e+00,3.99000e-01,6.59600e-01,0.00000e+00
3.00833e+00,1.00000e+00,0.00000e+00,4.00000e-01,6.60000e-01,0.00000e+00
3.00976e+00,1.00000e+00,0.00000e+00,4.01000e-01,6.60400e-01,0.00000e+00
3.01274e+00,1.00000e+00,0.00000e+00,4.02000e-01,6.60800e-01,0.00000e+00
3.01035e+00,1.00000e+00,0.00000e+00,4.03000e-01,6.61200e-01,0.00000e+00
3.01148e+00,1.00000e+00,0.00000e+00,4.04000e-01,6.61600e-01,0.00000e+00
3.01254e+00,1.00000e+00,0.00000e+00,4.05000e-01,6.62000e-01,0.00000e+00
3.01359e+00,1.00000e+00,0.00000e+00,4.06000e-01,6.62400e-01,0.00000e+00
3.01506e+00,1.00000e+00,0.00000e+00,4.07000e-01,6.62800e-01,0.00000e+00
3.01638e+00,1.00000e+00,0.00000e+00,4.08000e-01,6.63200e-01,0.00000e+00
3.01836e+00,1.00000e+00,0.00000e+00,4.09000e-01,6.63600e-01,0.00000e+00
3.01685e+00,1.00000e+00,0.00000e+00,4.10000e-01,6.64000e-01,0.00000e+00
3.01846e+00,1.00000e+00,0.00000e+00,4.11000e-01,6.64400e-01,0.00000e+00
3.02028e+00,1.00000e+00,0.00000e+00,4.12000e-01,6.64800e-01,0.00000e+00
3.01870e+00,1.00000e+00,0.00000e+00,4.13000e-01,6.65200e-01,0.00000e+00
3.02075e+00,1.00000e+00,0.00000e+00,4.14000e-01,6.65600e-01,0.00000e+00
3.02408e+00,1.00000e+00,0.00000e+00,4.15000e-01,6.66000e-01,0.00000e+00
3.02218e+00,1.00000e+00,0.00000e+00,4.16000e-01,6.66400e-01,0.00000e+00
3.02378e+00,1.00000e+00,0.00000e+00,4.17000e-01,6.66800e-01,0.00000e+00
3.02547e+00,1.00000e+00,0.00000e+00,4.18000e-01,6.67200e-01,0.00000e+00
3.02492e+00,1.00000e+00,0.00000e+00,4.19000e-01,6.67600e-01,0.00000e+00
3.02661e+00,1.00000e+00,0.00000e+00,4.20000e-01,6.68000e-01,0.00000e+00
3.02831e+00,1.00000e+00,0.00000e+00,4.21000e-01,6.68400e-01,0.00000e+00
3.03001e+00,1.00000e+00,0.00000e+00,4.22000e-01,6.68800e-01,0.00000e+00
3.02982e+00,1.00000e+00,0.00000e+00,4.23000e-01,6.69200e-01,0.00000e+00
3.03156e+00,1.00000e+00,0.00000e+00,4.24000e-01,6.69600e-01,0.00000e+00
3.03329e+00,1.00000e+00,0.00000e+00,4.25000e-01,6.70000e-01,0.00000e+00
3.03141e+00,1.00000e+00,0.00000e+00,4.26000e-01,6.70400e-01,0.00000e+00
3.03317e+00,1.00000e+00,0.00000e+00,4.27000e-01,6.70800e-01,0.00000e+00
3.03503e+00,1.00000e+00,0.00000e+00,4.28000e-01,6.71200e-01,0.00000e+00
3.03452e+00,1.00000e+00,0.00000e+00,4.29000e-01,6.71600e-01,0.00000e+00
3.03654e+00,1.00000e+00,0.00000e+00,4.30000e-01,6.72000e-01,0.00000e+00
3.03893e+00,1.00000e+00,0.00000e+00,4.31000e-01,6.72400e-01,0.00000e+00
3.03878e+00,1.00000e+00,0.00000e+00,4.32000e-01,6.72800e-01,0.00000e+00
3.04054e+00,1.00000e+00,0.00000e+00,4.33000e-01,6.73200e-01,0.00000e+00
3.03915e+00,1.00000e+00,0.00000e+00,4.34000e-01,6.73600e-01,0.00000e+00
3.04088e+00,1.00000e+00,0.00000e+00,4.35000e-01,6.74000e-01,0.00000e+00
3.04257e+00,1.00000e+00,0.00000e+00,4.36000e-01,6.74400e-01,0.00000e+00
3.04434e+00,1.00000e+00,0.00000e+00,4.37000e-01,6.74800e-01,0.00000e+00
3.04289e+00,1.00000e+00,0.00000e+00,4.38000e-01,6.75200e-01,0.00000e+00
3.04474e+00,1.00000e+00,0.00000e+00,4.39000e-01,6.75600e-01,0.00000e+00
3.04846e+00,1.00000e+00,0.00000e+00,4.40000e-01,6.76000e-01,0.00000e+00
3.04671e+00,1.00000e+00,0.00000e+00,4.41000e-01,6.76400e-01,0.00000e+00
3.04856e+00,1.00000e+00,0.00000e+00,4.42000e-01,6.76800e-01,0.00000e+00
3.05045e+00,1.00000e+00,0.00000e+00,4.43000e-01,6.77200e-01,0.00000e+00
3.05057e+00,1.00000e+00,0.00000e+00,4.44000e-01,6.77600e-01,0.00000e+00
3.05250e+00,1.00000e+00,0.00000e+00,4.45000e-01,6.78000e-01,0.00000e+00
3.05436e+00,1.00000e+00,0.00000e+00,4.46000e-01,6.78400e-01,0.00000e+00
3.05285e+00,1.00000e+00,0.00000e+00,4.47000e-01,6.78800e-01,0.00000e+00
3.05481e+00,1.00000e+00,0.00000e+00,4.48000e-01,6.79200e-01,0.00000e+00
3.05546e+00,1.00000e+00,0.00000e+00,4.49000e-01,6.79600e-01,0.00000e+00
3.05744e+00,1.00000e+00,0.00000e+00,4.50000e-01,6.80000e-01,0.00000e+00
3.05943e+00,1.00000e+00,0.00000e+00,4.51000e-01,6.80400e-01,0.00000e+00
3.05790e+00,1.00000e+00,0.00000e+00,4.52000e-01,6.80800e-01,0.00000e+00
3.05992e+00,1.00000e+00,0.00000e+00,4.53000e-01,6.81200e-01,0.00000e+00
3.06195e+00,1.00000e+00,0.00000e+00,4.54000e-01,6.81600e-01,0.00000e+00
3.06221e+00,1.00000e+00,0.00000e+00,4.55000e-01,6.82000e-01,0.00000e+00
3.06425e+00,1.00000e+00,0.00000e+00,4.56000e-01,6.82400e-01,0.00000e+00
3.06630e+00,1.00000e+00,0.00000e+00,4.57000e-01,6.82800e-01,0.00000e+00
3.06662e+00,1.00000e+00,0.00000e+00,4.58000e-01,6.83200e-01,0.00000e+00
3.06863e+00,1.00000e+00,0.00000e+00,4.59000e-01,6.83600e-01,0.00000e+00
3.06719e+00,1.00000e+00,0.00000e+00,4.60000e-01,6.84000e-01,0.00000e+00
3.06919e+00,1.00000e+00,0.00000e+00,4.61000e-01,6.84400e-01,0.00000e+00
3.07118e+00,1.00000e+00,0.00000e+00,4.62000e-01,6.84800e-01,0.00000e+00
3.07309e+00,1.00000e+00,0.00000e+00,4.63000e-01,6.85200e-01,0.00000e+00
3.07397e+00,1.00000e+00,0.00000e+00,4.64000e-01,6.85600e-01,0.00000e+00
3.07595e+00,1.00000e+00,0.00000e+00,4.65000e-01,6.86000e-01,0.00000e+00
3.07487e+00,1.00000e+00,0.00000e+00,4.66000e-01,6.86400e-01,0.00000e+00
3.07688e+00,1.00000e+00,0.00000e+00,4.67000e-01,6.86800e-01,0.00000e+00
3.07893e+00,1.00000e+00,0.00000e+00,4.68000e-01,6.87200e-01,0.00000e+00
3.07786e+00,1.00000e+00,0.00000e+00,4.69000e-01,6.87600e-01,0.00000e+00
3.07999e+00,1.00000e+00,0.00000e+00,4.70000e-01,6.88000e-01,0.00000e+00
3.08087e+00,1.00000e+00,0.00000e+00,4.71000e-01,6.88400e-01,0.00000e+00
3.08289e+00,1.00000e+00,0.00000e+00,4.72000e-01,6.88800e-01,0.00000e+00
3.08497e+00,1.00000e+00,0.00000e+00,4.73000e-01,6.89200e-01,0.00000e+00
3.08387e+00,1.00000e+00,0.00000e+00,4.74000e-01,6.89600e-01,0.00000e+00
3.08604e+00,1.00000e+00,0.00000e+00,4.75000e-01,6.90000e-01,0.00000e+00
3.08719e+00,1.00000e+00,0.00000e+00,4.76000e-01,6.90400e-01,0.00000e+00
3.08939e+00,1.00000e+00,0.00000e+00,4.77000e-01,6.90800e-01,0.00000e+00
3.09158e+00,1.00000e+00,0.00000e+00,4.78000e-01,6.91200e-01,0.00000e+00
3.09058e+00,1.00000e+00,0.00000e+00,4.79000e-01,6.91600e-01,0.00000e+00
3.09284e+00,1.00000e+00,0.00000e+00,4.80000e-01,6.92000e-01,0.00000e+00
3.09512e+00,1.00000e+00,0.00000e+00,4.81000e-01,6.92400e-01,0.00000e+00
3.09413e+00,1.00000e+00,0.00000e+00,4.82000e-01,6.92800e-01,0.00000e+00
3.09531e+00,1.00000e+00,0.00000e+00,4.83000e-01,6.93200e-01,0.00000e+00
3.09755e+00,1.00000e+00,0.00000e+00,4.84000e-01,6.93600e-01,0.00000e+00
3.09976e+00,1.00000e+00,0.00000e+00,4.85000e-01,6.94000e-01,0.00000e+00
3.09883e+00,1.00000e+00,0.00000e+00,4.86000e-01,6.94400e-01,0.00000e+00
3.10339e+00,1.00000e+00,0.00000e+00,4.87000e-01,6.94800e-01,0.00000e+00
3.10506e+00,1.00000e+00,0.00000e+00,4.88000e-01,6.95200e-01,0.00000e+00
3.10503e+00,1.00000e+00,0.00000e+00,4.89000e-01,6.95600e-01,0.00000e+00
3.10406e+00,1.00000e+00,0.00000e+00,4.90000e-01,6.96000e-01,0.00000e+00
3.10656e+00,1.00000e+00,0.00000e+00,4.91000e-01,6.96400e-01,0.00000e+00
3.10724e+00,1.00000e+00,0.00000e+00,4.92000e-01,6.96800e-01,0.00000e+00
3.10965e+00,1.00000e+00,0.00000e+00,4.93000e-01,6.97200e-01,0.00000e+00
3.11205e+00,1.00000e+00,0.00000e+00,4.94000e-01,6.97600e-01,0.00000e+00
3.11282e+00,1.00000e+00,0.00000e+00,4.95000e-01,6.98000e-01,0.00000e+00
3.11522e+00,1.00000e+00,0.00000e+00,4.96000e-01,6.98400e-01,0.00000e+00
3.11346e+00,1.00000e+00,0.00000e+00,4.97000e-01,6.98800e-01,0.00000e+00
3.11590e+00,1.00000e+00,0.00000e+00,4.98000e-01,6.99200e-01,0.00000e+00
3.11629e+00,1.00000e+00,0.00000e+00,4.99000e-01,6.99600e-01,0.00000e+00
3.11875e+00,1.00000e+00,0.00000e+00,5.00000e-01,7.00000e-01,0.00000e+00
3.11935e+00,1.00000e+00,0.00000e+00,5.01000e-01,7.00400e-01,0.00000e+00
3.12185e+00,1.00000e+00,0.00000e+00,5.02000e-01,7.00800e-01,0.00000e+00
3.12287e+00,1.00000e+00,0.00000e+00,5.03000e-01,7.01200e-01,0.00000e+00
3.12509e+00,1.00000e+00,0.00000e+00,5.04000e-01,7.01600e-01,0.00000e+00
3.12749e+00,1.00000e+00,0.00000e+00,5.05000e-01,7.02000e-01,0.00000e+00
3.12630e+00,1.00000e+00,0.00000e+00,5.06000e-01,7.02400e-01,0.00000e+00
3.12888e+00,1.00000e+00,0.00000e+00,5.07000e-01,7.02800e-01,0.00000e+00
3.13051e+00,1.00000e+00,0.00000e+00,5.08000e-01,7.03200e-01,0.00000e+00
3.13303e+00,1.00000e+00,0.00000e+00,5.09000e-01,7.03600e-01,0.00000e+00
3.13219e+00,1.00000e+00,0.00000e+00,5.10000e-01,7.04000e-01,0.00000e+00
3.13480e+00,1.00000e+00,0.00000e+00,5.11000e-01,7.04400e-01,0.00000e+00
3.13604e+00,1.00000e+00,0.00000e+00,5.12000e-01,7.04800e-01,0.00000e+00
3.13864e+00,1.00000e+00,0.00000e+00,5.13000e-01,7.05200e-01,0.00000e+00
3.13700e+00,1.00000e+00,0.00000e+00,5.14000e-01,7.05600e-01,0.00000e+00
3.13952e+00,1.00000e+00,0.00000e+00,5.15000e-01,7.06000e-01,0.00000e+00
3.14061e+00,1.00000e+00,0.00000e+00,5.16000e-01,7.06400e-01,0.00000e+00
3.14330e+00,1.00000e+00,0.00000e+00,5.17000e-01,7.06800e-01,0.00000e+00
3.14531e+00,1.00000e+00,0.00000e+00,5.18000e-01,7.07200e-01,0.00000e+00
3.14479e+00,1.00000e+00,0.00000e+00,5.19000e-01,7.07600e-01,0.00000e+00
3.14768e+00,1.00000e+00,0.00000e+00,5.20000e-01,7.08000e-01,0.00000e+00
3.14917e+00,1.00000e+00,0.00000e+00,5.21000e-01,7.08400e-01,0.00000e+00
3.15162e+00,1.00000e+00,0.00000e+00,5.22000e-01,7.08800e-01,0.00000e+00
3.15225e+00,1.00000e+00,0.00000e+00,5.23000e-01,7.09200e-01,0.00000e+00
3.15190e+00,1.00000e+00,0.00000e+00,5.24000e-01,7.09600e-01,0.00000e+00
3.15478e+00,1.00000e+00,0.00000e+00,5.25000e-01,7.10000e-01,0.00000e+00
3.15651e+00,1.00000e+00,0.00000e+00,5.26000e-01,7.10400e-01,0.00000e+00
3.15906e+00,1.00000e+00,0.00000e+00,5.27000e-01,7.10800e-01,0.00000e+00
3.15767e+00,1.00000e+00,0.00000e+00,5.28000e-01,7.11200e-01,0.00000e+00
3.15983e+00,1.00000e+00,0.00000e+00,5.29000e-01,7.11600e-01,0.00000e+00
3.16217e+00,1.00000e+00,0.00000e+00,5.30000e-01,7.12000e-01,0.00000e+00
3.16361e+00,1.00000e+00,0.00000e+00,5.31000e-01,7.12400e-01,0.00000e+00
3.16584e+00,1.00000e+00,0.00000e+00,5.32000e-01,7.12800e-01,0.00000e+00
3.16824e+00,1.00000e+00,0.00000e+00,5.33000e-01,7.13200e-01,0.00000e+00
3.16729e+00,1.00000e+00,0.00000e+00,5.34000e-01,7.13600e-01,0.00000e+00
3.16991e+00,1.00000e+00,0.00000e+00,5.35000e-01,7.14000e-01,0.00000e+00
3.17096e+00,1.00000e+00,0.00000e+00,5.36000e-01,7.14400e-01,0.00000e+00
3.17324e+00,1.00000e+00,0.00000e+00,5.37000e-01,7.14800e-01,0.00000e+00
3.17565e+00,1.00000e+00,0.00000e+00,5.38000e-01,7.15200e-01,0.00000e+00
3.17451e+00,1.00000e+00,0.00000e+00,5.39000e-01,7.15600e-01,0.00000e+00
3.17683e+00,1.00000e+00,0.00000e+00,5.40000e-01,7.16000e-01,0.00000e+00
3.17827e+00,1.00000e+00,0.00000e+00,5.41000e-01,7.16400e-01,0.00000e+00
3.18071e+00,1.00000e+00,0.00000e+00,5.42000e-01,7.16800e-01,0.00000e+00
3.18316e+00,1.00000e+00,0.00000e+00,5.43000e-01,7.17200e-01,0.00000e+00
3.18457e+00,1.00000e+00,0.00000e+00,5.44000e-01,7.17600e-01,0.00000e+00
3.18416e+00,1.00000e+00,0.00000e+00,5.45000e-01,7.18000e-01,0.00000e+00
3.18673e+00,1.00000e+00,0.00000e+00,5.46000e-01,7.18400e-01,0.00000e+00
3.18863e+00,1.00000e+00,0.00000e+00,5.47000e-01,7.18800e-01,0.00000e+00
3.19129e+00,1.00000e+00,0.00000e+00,5.48000e-01,7.19200e-01,0.00000e+00
3.19004e+00,1.00000e+00,0.00000e+00,5.49000e-01,7.19600e-01,0.00000e+00
3.19257e+00,1.00000e+00,0.00000e+00,5.50000e-01,7.20000e-01,0.00000e+00
3.19460e+00,1.00000e+00,0.00000e+00,5.51000e-01,7.20400e-01,0.00000e+00
3.19728e+00,1.00000e+00,0.00000e+00,5.52000e-01,7.20800e-01,0.00000e+00
3.19692e+00,1.00000e+00,0.00000e+00,5.53000e-01,7.21200e-01,0.00000e+00
3.19940e+00,1.00000e+00,0.00000e+00,5.54000e-01,7.21600e-01,0.00000e+00
3.20126e+00,1.00000e+00,0.00000e+00,5.55000e-01,7.22000e-01,0.00000e+00
3.20420e+00,1.00000e+00,0.00000e+00,5.56000e-01,7.22400e-01,0.00000e+00
3.20397e+00,1.00000e+00,0.00000e+00,5.57000e-01,7.22800e-01,0.00000e+00
3.20672e+00,1.00000e+00,0.00000e+00,5.58000e-01,7.23200e-01,0.00000e+00
3.20644e+00,1.00000e+00,0.00000e+00,5.59000e-01,7.23600e-01,0.00000e+00
3.20963e+00,1.00000e+00,0.00000e+00,5.60000e-01,7.24000e-01,0.00000e+00
3.21100e+00,1.00000e+00,0.00000e+00,5.61000e-01,7.24400e-01,0.00000e+00
3.21357e+00,1.00000e+00,0.00000e+00,5.62000e-01,7.24800e-01,0.00000e+00
3.21623e+00,1.00000e+00,0.00000e+00,5.63000e-01,7.25200e-01,0.00000e+00
3.21426e+00,1.00000e+00,0.00000e+00,5.64000e-01,7.25600e-01,0.00000e+00
3.21862e+00,1.00000e+00,0.00000e+00,5.65000e-01,7.26000e-01,0.00000e+00
3.21862e+00,1.00000e+00,0.00000e+00,5.66000e-01,7.26400e-01,0.00000e+00
3.22037e+00,1.00000e+00,0.00000e+00,5.67000e-01,7.26800e-01,0.00000e+00
3.22269e+00,1.00000e+00,0.00000e+00,5.68000e-01,7.27200e-01,0.00000e+00
3.22264e+00,1.00000e+00,0.00000e+00,5.69000e-01,7.27600e-01,0.00000e+00
3.22536e+00,1.00000e+00,0.00000e+00,5.70000e-01,7.28000e-01,0.00000e+00
3.22665e+00,1.00000e+00,0.00000e+00,5.71000e-01,7.28400e-01,0.00000e+00
3.22879e+00,1.00000e+00,0.00000e+00,5.72000e-01,7.28800e-01,0.00000e+00
3.23122e+00,1.00000e+00,0.00000e+00,5.73000e-01,7.29200e-01,0.00000e+00
3.23191e+00,1.00000e+00,0.00000e+00,5.74000e-01,7.29600e-01,0.00000e+00
3.23445e+00,1.00000e+00,0.00000e+00,5.75000e-01,7.30000e-01,0.00000e+00
3.23693e+00,1.00000e+00,0.00000e+00,5.76000e-01,7.30400e-01,0.00000e+00
3.23974e+00,1.00000e+00,0.00000e+00,5.77000e-01,7.30800e-01,0.00000e+00
3.23855e+00,1.00000e+00,0.00000e+00,5.78000e-01,7.31200e-01,0.00000e+00
3.24078e+00,1.00000e+00,0.00000e+00,5.79000e-01,7.31600e-01,0.00000e+00
3.24312e+00,1.00000e+00,0.00000e+00,5.80000e-01,7.32000e-01,0.00000e+00
