0.10500D+04,0.74496D+00,0.98037D+00,0.97032D+00,0.99521D+00,0.96641D+00,0.97767D+00,0.97509D+00,0.99412D+00,0.98045D+00,0.98365D+00,0.98726D+00,0.98452D+00,0.83554D+00,0.97644D+00,0.92309D+00,0.80150D+00,0.79383D+00,0.95909D+00,0.91276D+00,0.95439D+00,0.94163D+00,0.89056D+00,0.90334D+00,0.92318D+00,0.99122D+00,0.86399D+00,0.99728D+00,0.99835D+00,0.97042D+00,0.79699D+00,0.82311D+00,0.97401D+00,0.97789D+00,0.97619D+00,0.97020D+00,0.99253D+00,0.99003D+00,0.84642D+00,0.88114D+00,0.87804D+00,0.99786D+00,0.99769D+00,0.99533D+00,0.98724D+00,0.89986D+00,0.20208D+00,0.39453D+00,0.91300D+00,0.16953D+00,0.60608D+00,0.72393D+00,0.84748D+00
0.11000D+04,0.76986D+00,0.98420D+00,0.97561D+00,0.99631D+00,0.97181D+00,0.98193D+00,0.97989D+00,0.99555D+00,0.98407D+00,0.98760D+00,0.99021D+00,0.98817D+00,0.86534D+00,0.98116D+00,0.93771D+00,0.83072D+00,0.81648D+00,0.96772D+00,0.91975D+00,0.96402D+00,0.95339D+00,0.91080D+00,0.92173D+00,0.93843D+00,0.99338D+00,0.88607D+00,0.99798D+00,0.99876D+00,0.97747D+00,0.83234D+00,0.85409D+00,0.97994D+00,0.98341D+00,0.98195D+00,0.97589D+00,0.99421D+00,0.99248D+00,0.87380D+00,0.90181D+00,0.88689D+00,0.99839D+00,0.99827D+00,0.99652D+00,0.99009D+00,0.91913D+00,0.22660D+00,0.42823D+00,0.93042D+00,0.19606D+00,0.63649D+00,0.75108D+00,0.86110D+00
0.11500D+04,0.79256D+00,0.98729D+00,0.97998D+00,0.99716D+00,0.97641D+00,0.98537D+00,0.98376D+00,0.99662D+00,0.98703D+00,0.99058D+00,0.99247D+00,0.99094D+00,0.89020D+00,0.98490D+00,0.94951D+00,0.85604D+00,0.83709D+00,0.97444D+00,0.92591D+00,0.97153D+00,0.96270D+00,0.92736D+00,0.93665D+00,0.95065D+00,0.99499D+00,0.90497D+00,0.99849D+00,0.99906D+00,0.98275D+00,0.86204D+00,0.87991D+00,0.98442D+00,0.98749D+00,0.98626D+00,0.98047D+00,0.99549D+00,0.99429D+00,0.89649D+00,0.91912D+00,0.89489D+00,0.99878D+00,0.99870D+00,0.99740D+00,0.99228D+00,0.93479D+00,0.25225D+00,0.46133D+00,0.94425D+00,0.22384D+00,0.66436D+00,0.77564D+00,0.87358D+00
0.12000D+04,0.81320D+00,0.98977D+00,0.98359D+00,0.99782D+00,0.98030D+00,0.98816D+00,0.98689D+00,0.99743D+00,0.98944D+00,0.99283D+00,0.99420D+00,0.99305D+00,0.91071D+00,0.98786D+00,0.95901D+00,0.87781D+00,0.85577D+00,0.97967D+00,0.93137D+00,0.97740D+00,0.97009D+00,0.94086D+00,0.94873D+00,0.96041D+00,0.99618D+00,0.92104D+00,0.99887D+00,0.99929D+00,0.98671D+00,0.88671D+00,0.90123D+00,0.98783D+00,0.99052D+00,0.98950D+00,0.98416D+00,0.99649D+00,0.99564D+00,0.91515D+00,0.93353D+00,0.90214D+00,0.99907D+00,0.99902D+00,0.99804D+00,0.99398D+00,0.94745D+00,0.27877D+00,0.49357D+00,0.95518D+00,0.25260D+00,0.68984D+00,0.79780D+00,0.88501D+00
0.12500D+04,0.83191D+00,0.99177D+00,0.98656D+00,0.99832D+00,0.98358D+00,0.99043D+00,0.98941D+00,0.99804D+00,0.99141D+00,0.99453D+00,0.99554D+00,0.99466D+00,0.92751D+00,0.99019D+00,0.96665D+00,0.89642D+00,0.87261D+00,0.98377D+00,0.93625D+00,0.98199D+00,0.97595D+00,0.95184D+00,0.95849D+00,0.96821D+00,0.99708D+00,0.93463D+00,0.99915D+00,0.99946D+00,0.98970D+00,0.90701D+00,0.91873D+00,0.99044D+00,0.99277D+00,0.99195D+00,0.98715D+00,0.99726D+00,0.99665D+00,0.93042D+00,0.94548D+00,0.90876D+00,0.99929D+00,0.99926D+00,0.99852D+00,0.99530D+00,0.95764D+00,0.30593D+00,0.52477D+00,0.96382D+00,0.28206D+00,0.71311D+00,0.81778D+00,0.89546D+00
0.13000D+04,0.84886D+00,0.99337D+00,0.98900D+00,0.99871D+00,0.98634D+00,0.99226D+00,0.99145D+00,0.99850D+00,0.99302D+00,0.99583D+00,0.99656D+00,0.99589D+00,0.94117D+00,0.99204D+00,0.97281D+00,0.91225D+00,0.88775D+00,0.98700D+00,0.94065D+00,0.98560D+00,0.98062D+00,0.96076D+00,0.96636D+00,0.97443D+00,0.99776D+00,0.94605D+00,0.99935D+00,0.99959D+00,0.99197D+00,0.92361D+00,0.93303D+00,0.99247D+00,0.99446D+00,0.99381D+00,0.98956D+00,0.99786D+00,0.99742D+00,0.94286D+00,0.95536D+00,0.91483D+00,0.99946D+00,0.99943D+00,0.99888D+00,0.99632D+00,0.96583D+00,0.33348D+00,0.55476D+00,0.97064D+00,0.31193D+00,0.73438D+00,0.83576D+00,0.90499D+00
0.13500D+04,0.86416D+00,0.99466D+00,0.99101D+00,0.99901D+00,0.98866D+00,0.99374D+00,0.99309D+00,0.99886D+00,0.99433D+00,0.99681D+00,0.99735D+00,0.99684D+00,0.95223D+00,0.99350D+00,0.97776D+00,0.92567D+00,0.90129D+00,0.98954D+00,0.94462D+00,0.98845D+00,0.98435D+00,0.96801D+00,0.97271D+00,0.97940D+00,0.99828D+00,0.95560D+00,0.99951D+00,0.99969D+00,0.99372D+00,0.93713D+00,0.94469D+00,0.99404D+00,0.99573D+00,0.99523D+00,0.99151D+00,0.99833D+00,0.99800D+00,0.95298D+00,0.96350D+00,0.92041D+00,0.99959D+00,0.99957D+00,0.99915D+00,0.99712D+00,0.97239D+00,0.36120D+00,0.58343D+00,0.97606D+00,0.34195D+00,0.75383D+00,0.85193D+00,0.91368D+00
0.14000D+04,0.87796D+00,0.99570D+00,0.99266D+00,0.99923D+00,0.99060D+00,0.99494D+00,0.99442D+00,0.99912D+00,0.99539D+00,0.99756D+00,0.99796D+00,0.99757D+00,0.96116D+00,0.99465D+00,0.98177D+00,0.93701D+00,0.91336D+00,0.99157D+00,0.94824D+00,0.99070D+00,0.98735D+00,0.97390D+00,0.97783D+00,0.98338D+00,0.99867D+00,0.96356D+00,0.99963D+00,0.99976D+00,0.99506D+00,0.94811D+00,0.95419D+00,0.99528D+00,0.99670D+00,0.99632D+00,0.99310D+00,0.99869D+00,0.99845D+00,0.96120D+00,0.97019D+00,0.92557D+00,0.99968D+00,0.99967D+00,0.99935D+00,0.99775D+00,0.97766D+00,0.38885D+00,0.61071D+00,0.98039D+00,0.37189D+00,0.77163D+00,0.86646D+00,0.92158D+00
0.14500D+04,0.89040D+00,0.99654D+00,0.99402D+00,0.99941D+00,0.99221D+00,0.99591D+00,0.99550D+00,0.99933D+00,0.99626D+00,0.99813D+00,0.99843D+00,0.99812D+00,0.96835D+00,0.99557D+00,0.98501D+00,0.94658D+00,0.92409D+00,0.99318D+00,0.95154D+00,0.99250D+00,0.98975D+00,0.97869D+00,0.98198D+00,0.98656D+00,0.99897D+00,0.97016D+00,0.99971D+00,0.99982D+00,0.99611D+00,0.95702D+00,0.96194D+00,0.99625D+00,0.99745D+00,0.99716D+00,0.99438D+00,0.99898D+00,0.99879D+00,0.96790D+00,0.97567D+00,0.93034D+00,0.99976D+00,0.99975D+00,0.99951D+00,0.99823D+00,0.98189D+00,0.41625D+00,0.63656D+00,0.98387D+00,0.40152D+00,0.78795D+00,0.87952D+00,0.92875D+00
0.15000D+04,0.90158D+00,0.99721D+00,0.99512D+00,0.99955D+00,0.99356D+00,0.99670D+00,0.99636D+00,0.99949D+00,0.99697D+00,0.99857D+00,0.99879D+00,0.99856D+00,0.97415D+00,0.99631D+00,0.98764D+00,0.95464D+00,0.93359D+00,0.99447D+00,0.95457D+00,0.99394D+00,0.99169D+00,0.98259D+00,0.98533D+00,0.98912D+00,0.99921D+00,0.97561D+00,0.99978D+00,0.99986D+00,0.99692D+00,0.96428D+00,0.96827D+00,0.99702D+00,0.99802D+00,0.99780D+00,0.99543D+00,0.99920D+00,0.99906D+00,0.97335D+00,0.98015D+00,0.93478D+00,0.99981D+00,0.99981D+00,0.99962D+00,0.99862D+00,0.98529D+00,0.44322D+00,0.66096D+00,0.98669D+00,0.43065D+00,0.80294D+00,0.89123D+00,0.93525D+00
0.15500D+04,0.91163D+00,0.99775D+00,0.99603D+00,0.99965D+00,0.99468D+00,0.99733D+00,0.99707D+00,0.99961D+00,0.99754D+00,0.99890D+00,0.99907D+00,0.99889D+00,0.97883D+00,0.99690D+00,0.98979D+00,0.96142D+00,0.94197D+00,0.99552D+00,0.95737D+00,0.99509D+00,0.99326D+00,0.98577D+00,0.98805D+00,0.99118D+00,0.99938D+00,0.98010D+00,0.99983D+00,0.99989D+00,0.99756D+00,0.97020D+00,0.97347D+00,0.99764D+00,0.99846D+00,0.99830D+00,0.99628D+00,0.99938D+00,0.99926D+00,0.97782D+00,0.98382D+00,0.93890D+00,0.99986D+00,0.99985D+00,0.99971D+00,0.99891D+00,0.98803D+00,0.46962D+00,0.68393D+00,0.98898D+00,0.45913D+00,0.81672D+00,0.90175D+00,0.94113D+00
0.16000D+04,0.92065D+00,0.99819D+00,0.99677D+00,0.99973D+00,0.99561D+00,0.99785D+00,0.99763D+00,0.99970D+00,0.99801D+00,0.99916D+00,0.99928D+00,0.99914D+00,0.98261D+00,0.99737D+00,0.99154D+00,0.96713D+00,0.94935D+00,0.99636D+00,0.95995D+00,0.99602D+00,0.99453D+00,0.98836D+00,0.99025D+00,0.99284D+00,0.99952D+00,0.98379D+00,0.99987D+00,0.99992D+00,0.99807D+00,0.97505D+00,0.97774D+00,0.99812D+00,0.99880D+00,0.99869D+00,0.99697D+00,0.99951D+00,0.99943D+00,0.98148D+00,0.98681D+00,0.94275D+00,0.99989D+00,0.99989D+00,0.99978D+00,0.99915D+00,0.99024D+00,0.49532D+00,0.70547D+00,0.99087D+00,0.48681D+00,0.82941D+00,0.91118D+00,0.94645D+00
0.16500D+04,0.92874D+00,0.99854D+00,0.99737D+00,0.99979D+00,0.99638D+00,0.99826D+00,0.99809D+00,0.99977D+00,0.99838D+00,0.99935D+00,0.99945D+00,0.99934D+00,0.98568D+00,0.99775D+00,0.99298D+00,0.97194D+00,0.95583D+00,0.99704D+00,0.96234D+00,0.99677D+00,0.99556D+00,0.99048D+00,0.99205D+00,0.99418D+00,0.99963D+00,0.98681D+00,0.99990D+00,0.99994D+00,0.99847D+00,0.97905D+00,0.98128D+00,0.99851D+00,0.99906D+00,0.99898D+00,0.99753D+00,0.99962D+00,0.99955D+00,0.98449D+00,0.98924D+00,0.94634D+00,0.99992D+00,0.99991D+00,0.99983D+00,0.99933D+00,0.99204D+00,0.52022D+00,0.72565D+00,0.99242D+00,0.51358D+00,0.84110D+00,0.91964D+00,0.95125D+00
