0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.01,0.007308571428571429,0.0492,0.0008378222222222222,0.00035089532293986636,8.4441902271613e-06,7.4842294492564145e-06,8.319833333333333e-06,9.515000000000001e-06,
0.02,0.02336063492063492,0.10861333333333334,0.003920888888888889,0.0016917594654788418,7.136705344010459e-05,6.443454812877921e-05,6.923833333333334e-05,7.834083333333334e-05,
0.03,0.04669968253968255,0.16353777777777778,0.010480888888888889,0.004655946547884187,0.00032086942310835103,0.0002943945089066841,0.0003071166666666667,0.0003442416666666667,
0.04,0.07547936507936508,0.2106311111111111,0.021192000000000003,0.009682850779510022,0.0010218990031050825,0.000950645530315411,0.0009667499999999999,0.0010747500000000002,
0.05,0.10824761904761905,0.25033777777777777,0.03619822222222222,0.016991536748329622,0.0025902108187612354,0.002438388625592417,0.00242625,0.00267825,
0.06,0.14391746031746033,0.28401333333333334,0.05528711111111111,0.02663162583518931,0.00556651413629678,0.005293185160974016,0.005171333333333334,0.005673333333333333,
0.07,0.18161269841269842,0.31297777777777774,0.07805155555555555,0.038538975501113584,0.010551560712534727,0.010119300539303808,0.009737500000000001,0.010625833333333333,
0.08,0.22052063492063495,0.33831999999999995,0.10398222222222223,0.052577282850779505,0.018124693577381928,0.017506128452361498,0.016639166666666667,0.018073333333333334,
0.09,0.2598793650793651,0.3608533333333333,0.13250666666666666,0.06855857461024498,0.028761235495996077,0.02794492564144468,0.026300833333333332,0.028453333333333337,
0.1,0.29898412698412696,0.3812,0.16304,0.08625389755011136,0.0427765974832489,0.04176826278803726,0.03901333333333334,0.04205583333333334,
0.11,0.3372126984126984,0.3998044444444444,0.19497777777777778,0.10540757238307348,0.060297434221277986,0.059115051478999835,0.05490583333333334,0.05899750000000001,
0.12,0.3740698412698413,0.4170088888888889,0.22775111111111113,0.125728285077951,0.08125674129759765,0.07993136133355123,0.07394583333333334,0.0792225,
0.13,0.4091746031746032,0.43306666666666666,0.2608177777777778,0.1469487750556793,0.10541755188756331,0.10398757966988069,0.09595000000000001,0.10251666666666667,
0.14,0.4422730158730159,0.4481777777777778,0.2936977777777778,0.1687839643652561,0.13239908481778068,0.13089557117176007,0.12063333333333333,0.12855,
0.15,0.47323174603174606,0.4624888888888889,0.32597333333333334,0.19095768374164812,0.16172577218499756,0.16019774472953097,0.14758333333333334,0.15687500000000001,
0.16,0.5019873015873016,0.47613333333333335,0.35730666666666666,0.21324721603563473,0.1928583101814022,0.19133028272593558,0.176375,0.18700000000000003,
0.17,0.5285650793650793,0.48919999999999997,0.38744,0.23542984409799553,0.2252410524595522,0.22374571008334695,0.20651666666666665,0.218425,
0.18,0.5530222222222222,0.5017777777777778,0.4161955555555556,0.25731848552338527,0.25831835267200526,0.2568883804543226,0.23755,0.25061666666666665,
0.19,0.575479365079365,0.5139111111111111,0.4434222222222222,0.2787706013363029,0.2915754208203955,0.2902271613008662,0.2690083333333333,0.2831,
0.2,0.5960507936507936,0.5256444444444445,0.4690755555555556,0.299652561247216,0.32456283706487987,0.32329629024350387,0.300475,0.31543333333333334,
0.21,0.6148888888888889,0.5370222222222223,0.4931288888888889,0.31989309576837416,0.35686386664487657,0.35570354633109985,0.33158333333333334,0.34722500000000006,
0.22,0.6321269841269842,0.5480444444444444,0.5156,0.33940311804008905,0.3881598300375878,0.38710573623141037,0.3620083333333334,0.37816666666666665,
0.23,0.6479365079365079,0.5588000000000001,0.5365244444444444,0.35815590200445435,0.4181974178787384,0.4172495505801601,0.3915,0.40798333333333336,
0.24,0.6624126984126983,0.569288888888889,0.5559733333333333,0.37611581291759466,0.4467968622323909,0.44594705017159664,0.41985833333333333,0.4364916666666667,
0.25,0.6756825396825398,0.5795111111111111,0.5740266666666667,0.3932739420935412,0.4738274227815002,0.47307566595848993,0.4469416666666667,0.4635666666666667,
0.26,0.6879365079365078,0.5894666666666667,0.5907822222222223,0.4096391982182628,0.49922372936754367,0.498561856512502,0.4726416666666667,0.48910833333333337,
0.27,0.6992380952380952,0.5992,0.6063111111111111,0.42522048997772827,0.522977610720706,0.5223811080241869,0.49690833333333334,0.5131,
0.28,0.7097142857142856,0.6087111111111111,0.6207288888888889,0.44004454342984406,0.5450890668409871,0.5445661055728059,0.519725,0.535525,
0.29,0.7194285714285714,0.618,0.6341155555555555,0.45412917594654784,0.5656234678869096,0.5651658767772512,0.5411083333333334,0.5564333333333333,
0.3,0.7285079365079365,0.6270666666666667,0.6465511111111111,0.4675189309576837,0.5846461840169962,0.5842376205262297,0.5610833333333334,0.575875,
0.31,0.736952380952381,0.6359555555555555,0.6581333333333332,0.4802494432071269,0.6022470991992156,0.6018793920575257,0.5797166666666667,0.5939083333333334,
0.32,0.7448253968253968,0.6446222222222222,0.6689333333333334,0.492347438752784,0.6185160974015361,0.6181810753391077,0.5970666666666667,0.6106333333333333,
0.33,0.7522539682539683,0.6530666666666666,0.6790222222222222,0.5038485523385301,0.6335512338617422,0.6332407256087595,0.6132083333333334,0.6261333333333333,
0.34,0.7592380952380953,0.6613333333333332,0.6884533333333334,0.5147884187082404,0.6474587350874326,0.647172740643896,0.628225,0.6404916666666667,
0.35,0.7658412698412699,0.6694666666666665,0.6973066666666666,0.5252115812917595,0.6603284850465762,0.6600588331426703,0.6421916666666667,0.6538083333333333,
