0.10000D+08,0.11688D-02,0.34405D-01,0.11301D-09
0.20000D+08,0.82553D-02,0.92669D-01,0.70495D-09
0.30000D+08,0.31310D-01,0.15080D+00,0.23626D-08
0.40000D+08,0.85109D-01,0.19738D+00,0.56859D-08
0.50000D+08,0.18662D+00,0.23186D+00,0.11075D-07
0.60000D+08,0.35204D+00,0.25729D+00,0.18641D-07
0.70000D+08,0.59463D+00,0.27662D+00,0.28252D-07
0.80000D+08,0.92381D+00,0.29191D+00,0.39629D-07
0.90000D+08,0.13451D+01,0.30440D+00,0.52447D-07
0.10000D+09,0.18608D+01,0.31487D+00,0.66394D-07
0.11000D+09,0.24703D+01,0.32383D+00,0.81201D-07
0.12000D+09,0.31711D+01,0.33160D+00,0.96648D-07
0.13000D+09,0.39594D+01,0.33842D+00,0.11256D-06
0.14000D+09,0.48301D+01,0.34447D+00,0.12881D-06
0.15000D+09,0.57778D+01,0.34988D+00,0.14528D-06
0.16000D+09,0.67966D+01,0.35474D+00,0.16190D-06
0.17000D+09,0.78806D+01,0.35915D+00,0.17859D-06
0.18000D+09,0.90241D+01,0.36316D+00,0.19531D-06
0.19000D+09,0.10222D+02,0.36683D+00,0.21202D-06
0.20000D+09,0.11468D+02,0.37020D+00,0.22868D-06
0.21000D+09,0.12759D+02,0.37331D+00,0.24527D-06
0.22000D+09,0.14089D+02,0.37619D+00,0.26176D-06
0.23000D+09,0.15455D+02,0.37886D+00,0.27816D-06
0.24000D+09,0.16853D+02,0.38135D+00,0.29443D-06
0.25000D+09,0.18279D+02,0.38368D+00,0.31058D-06
0.26000D+09,0.19732D+02,0.38587D+00,0.32659D-06
0.27000D+09,0.21207D+02,0.38791D+00,0.34247D-06
0.28000D+09,0.22703D+02,0.38984D+00,0.35820D-06
0.29000D+09,0.24217D+02,0.39166D+00,0.37378D-06
0.30000D+09,0.25747D+02,0.39338D+00,0.38922D-06
0.31000D+09,0.27291D+02,0.39500D+00,0.40451D-06
0.32000D+09,0.28848D+02,0.39655D+00,0.41965D-06
0.33000D+09,0.30416D+02,0.39801D+00,0.43465D-06
0.34000D+09,0.31993D+02,0.39941D+00,0.44950D-06
0.35000D+09,0.33577D+02,0.40073D+00,0.46420D-06
0.36000D+09,0.35169D+02,0.40200D+00,0.47876D-06
0.37000D+09,0.36767D+02,0.40321D+00,0.49317D-06
0.38000D+09,0.38369D+02,0.40437D+00,0.50745D-06
0.39000D+09,0.39974D+02,0.40548D+00,0.52158D-06
0.40000D+09,0.41583D+02,0.40654D+00,0.53558D-06
0.41000D+09,0.43193D+02,0.40756D+00,0.54944D-06
0.42000D+09,0.44804D+02,0.40854D+00,0.56317D-06
0.43000D+09,0.46416D+02,0.40948D+00,0.57676D-06
0.44000D+09,0.48027D+02,0.41039D+00,0.59023D-06
0.45000D+09,0.49638D+02,0.41126D+00,0.60357D-06
0.46000D+09,0.51247D+02,0.41210D+00,0.61678D-06
0.47000D+09,0.52854D+02,0.41291D+00,0.62987D-06
0.48000D+09,0.54459D+02,0.41370D+00,0.64283D-06
0.49000D+09,0.56060D+02,0.41445D+00,0.65567D-06
0.50000D+09,0.57659D+02,0.41518D+00,0.66840D-06
0.51000D+09,0.59253D+02,0.41589D+00,0.68101D-06
0.52000D+09,0.60843D+02,0.41658D+00,0.69350D-06
0.53000D+09,0.62429D+02,0.41724D+00,0.70588D-06
0.54000D+09,0.64010D+02,0.41789D+00,0.71815D-06
0.55000D+09,0.65586D+02,0.41851D+00,0.73030D-06
0.56000D+09,0.67156D+02,0.41912D+00,0.74235D-06
0.57000D+09,0.68721D+02,0.41971D+00,0.75429D-06
0.58000D+09,0.70280D+02,0.42028D+00,0.76612D-06
0.59000D+09,0.71833D+02,0.42083D+00,0.77784D-06
0.60000D+09,0.73380D+02,0.42137D+00,0.78946D-06
0.61000D+09,0.74920D+02,0.42190D+00,0.80098D-06
