1200,0.82292,0.99385,0.987034,0.9983,0.985965,0.9912,0.990909,0.998649,0.991674,0.996178,0.996885,0.996666,0.941815,0.991752,0.970758,0.901761,0.869188,0.989847,0.929714,0.988316,0.985705,0.967565,0.973042,0.978981,0.99831,0.935195,0.999592,0.999625,0.994381,0.916317,0.93064,0.993654,0.994803,0.994854,0.98927,0.998465,0.998273,0.940719,0.948542,0.904946,0.999727,0.999741,0.999255,0.99664,0.965401,0.262551,0.498556,0.967184,0.235151,0.700641,0.821262,0.899474,1.11758e-320
1250,0.84168,0.995353,0.989641,0.998712,0.988796,0.993046,0.992853,0.999013,0.993374,0.997162,0.997686,0.99755,0.95505,0.993766,0.977093,0.919534,0.887136,0.992403,0.934602,0.991265,0.98934,0.975544,0.979844,0.984376,0.998766,0.948198,0.999717,0.999722,0.995918,0.934454,0.945795,0.995283,0.996281,0.996261,0.99159,0.998858,0.998743,0.953949,0.959508,0.912279,0.999802,0.999821,0.999472,0.997461,0.973352,0.294151,0.537546,0.974367,0.269582,0.72513,0.842263,0.910341,1.09238e-320
1300,0.858569,0.996501,0.991743,0.999021,0.991096,0.994511,0.994386,0.999277,0.994738,0.997878,0.998279,0.998194,0.965244,0.995303,0.982001,0.934257,0.903072,0.994281,0.939023,0.993435,0.992017,0.981558,0.984931,0.988383,0.999092,0.958817,0.999803,0.999792,0.997011,0.948651,0.957609,0.996475,0.997324,0.997269,0.993409,0.999151,0.999079,0.964247,0.968275,0.918993,0.999855,0.999876,0.999625,0.998076,0.979415,0.326725,0.575063,0.979854,0.304995,0.747683,0.861141,0.920206,1.07113e-320
1350,0.873748,0.997374,0.993435,0.999253,0.992952,0.995672,0.995593,0.999469,0.995828,0.998404,0.998717,0.998665,0.973045,0.996472,0.985806,0.946377,0.917118,0.995669,0.943038,0.995037,0.993993,0.986077,0.988724,0.991352,0.999329,0.967415,0.999862,0.999845,0.997796,0.959677,0.966767,0.997353,0.998066,0.997997,0.994836,0.99937,0.999321,0.972217,0.975239,0.925159,0.999894,0.999913,0.999732,0.998539,0.984032,0.359869,0.610823,0.984063,0.340929,0.768486,0.87806,0.929122,1.05236e-320
1400,0.887372,0.998034,0.99479,0.999429,0.994441,0.996591,0.996542,0.99961,0.996697,0.998793,0.999043,0.999011,0.978993,0.997357,0.988761,0.956306,0.92941,0.9967,0.9467,0.996227,0.995458,0.989468,0.991547,0.99355,0.999501,0.974325,0.999903,0.999884,0.998366,0.968198,0.97384,0.998007,0.998597,0.998526,0.995955,0.999532,0.999497,0.978359,0.980736,0.930837,0.999922,0.999939,0.999807,0.998889,0.987552,0.393188,0.644619,0.987314,0.376946,0.787699,0.893176,0.937144,1.03655e-320
1450,0.899584,0.998532,0.995873,0.999563,0.99563,0.997317,0.997289,0.999713,0.997389,0.999082,0.999285,0.999265,0.983523,0.998026,0.991062,0.964404,0.940096,0.997472,0.950051,0.997116,0.996548,0.992014,0.993648,0.995176,0.999628,0.97984,0.999932,0.999913,0.998783,0.974771,0.979298,0.998497,0.998978,0.998912,0.996833,0.999653,0.999626,0.983084,0.985053,0.936075,0.999942,0.999957,0.999861,0.999153,0.990242,0.426311,0.676316,0.989847,0.41264,0.805461,0.906634,0.944331,1.02222e-320
1500,0.910519,0.998906,0.996736,0.999665,0.996573,0.99789,0.997876,0.999788,0.997939,0.9993,0.999465,0.999454,0.986982,0.99853,0.992862,0.97099,0.949327,0.998055,0.953126,0.997785,0.997366,0.993927,0.995213,0.996382,0.999722,0.984215,0.999952,0.999934,0.999091,0.979845,0.983516,0.998865,0.999255,0.999196,0.997521,0.999742,0.999721,0.986717,0.988427,0.940914,0.999957,0.99997,0.999899,0.999353,0.992309,0.458905,0.705843,0.99184,0.447652,0.821885,0.918571,0.950744,1.00987e-320
1550,0.9203,0.999186,0.997423,0.999743,0.997318,0.998341,0.998336,0.999843,0.998374,0.999464,0.999599,0.999593,0.989635,0.998908,0.994276,0.976332,0.957256,0.998497,0.955955,0.998292,0.997981,0.995369,0.996382,0.997278,0.999791,0.987669,0.999966,0.999951,0.99932,0.983777,0.986787,0.999143,0.999455,0.999404,0.99806,0.999808,0.999792,0.989516,0.991052,0.94539,0.999968,0.999979,0.999927,0.999505,0.993906,0.490681,0.733181,0.993422,0.481674,0.837067,0.929118,0.956443,9.99495e-321
1600,0.929041,0.999395,0.997967,0.999802,0.997904,0.998697,0.998698,0.999884,0.998719,0.999588,0.9997,0.999696,0.991683,0.999192,0.995393,0.98066,0.964031,0.998834,0.958566,0.998679,0.998448,0.996458,0.997256,0.997946,0.999843,0.990383,0.999976,0.999963,0.999491,0.986843,0.989337,0.999353,0.999601,0.999558,0.998483,0.999857,0.999844,0.991678,0.993087,0.949531,0.999976,0.999985,0.999947,0.99962,0.995149,0.5214,0.758358,0.994688,0.514456,0.851085,0.9384,0.961491,9.90108e-321
1650,0.936845,0.99955,0.998398,0.999849,0.998364,0.998977,0.99898,0.999914,0.998991,0.999684,0.999775,0.999773,0.99328,0.999404,0.99628,0.984162,0.969791,0.999094,0.960982,0.998975,0.998804,0.997284,0.997913,0.998444,0.999881,0.992509,0.999983,0.999972,0.999619,0.989255,0.99134,0.999511,0.999708,0.999672,0.998814,0.999893,0.999883,0.993355,0.994661,0.953364,0.999981,0.999989,0.999961,0.999708,0.996123,0.550874,0.781436,0.995708,0.545803,0.864008,0.946538,0.965948,9.81708e-321
1700,0.943807,0.999666,0.998738,0.999884,0.998724,0.999196,0.999202,0.999936,0.999206,0.999757,0.999831,0.999831,0.994538,0.999561,0.996988,0.986997,0.974669,0.999295,0.963222,0.999203,0.999077,0.997913,0.998408,0.998818,0.99991,0.994169,0.999987,0.999979,0.999715,0.991169,0.992926,0.999631,0.999786,0.999756,0.999073,0.99992,0.999912,0.994665,0.995875,0.956911,0.999986,0.999992,0.999972,0.999776,0.996891,0.578967,0.802501,0.996534,0.575575,0.875894,0.953645,0.969872,9.74297e-321
1750,0.950013,0.999751,0.999007,0.999911,0.999005,0.999369,0.999375,0.999952,0.999375,0.999813,0.999873,0.999873,0.995538,0.999678,0.997555,0.989294,0.978784,0.99945,0.965304,0.99938,0.999286,0.998393,0.998783,0.999099,0.999932,0.995463,0.999991,0.999985,0.999787,0.992705,0.994193,0.999722,0.999843,0.999819,0.999275,0.99994,0.999934,0.995693,0.996811,0.960192,0.999989,0.999994,0.999979,0.999827,0.997502,0.605586,0.82166,0.997205,0.603682,0.886798,0.959829,0.973317,9.67875e-321
1800,0.955542,0.999815,0.999218,0.999932,0.999223,0.999505,0.999511,0.999965,0.999508,0.999856,0.999904,0.999905,0.996342,0.999765,0.998013,0.991156,0.982244,0.999571,0.967245,0.999517,0.999447,0.99876,0.999066,0.999312,0.999948,0.99647,0.999993,0.999988,0.999841,0.993949,0.995213,0.99979,0.999885,0.999865,0.999433,0.999955,0.99995,0.996507,0.997532,0.963225,0.999992,0.999996,0.999985,0.999866,0.997989,0.630683,0.839032,0.99775,0.630077,0.896772,0.965193,0.976337,9.6244e-321
1850,0.960463,0.999862,0.999385,0.999949,0.999393,0.999611,0.999617,0.999974,0.999613,0.99989,0.999928,0.999929,0.996994,0.999829,0.998382,0.992668,0.985145,0.999665,0.969058,0.999623,0.999572,0.999042,0.999282,0.999473,0.99996,0.997252,0.999995,0.999991,0.999881,0.994966,0.996042,0.999842,0.999915,0.9999,0.999557,0.999966,0.999962,0.997155,0.998087,0.966028,0.999993,0.999997,0.999989,0.999897,0.998381,0.654246,0.854742,0.998194,0.654752,0.905866,0.969831,0.978979,9.57499e-321
1900,0.964841,0.999897,0.999516,0.999961,0.999526,0.999694,0.9997,0.99998,0.999696,0.999916,0.999946,0.999947,0.997527,0.999876,0.998682,0.9939,0.987572,0.999739,0.970756,0.999706,0.999668,0.999259,0.999447,0.999595,0.999969,0.99786,0.999997,0.999994,0.999912,0.995805,0.99672,0.99988,0.999938,0.999926,0.999653,0.999974,0.999971,0.997675,0.998515,0.968616,0.999995,0.999998,0.999992,0.99992,0.998696,0.676292,0.868917,0.998554,0.67773,0.914134,0.973832,0.981289,9.53053e-321
1950,0.968733,0.999923,0.999619,0.99997,0.999628,0.99976,0.999765,0.999986,0.99976,0.999936,0.99996,0.99996,0.997965,0.99991,0.998926,0.994905,0.989599,0.999796,0.972348,0.999771,0.999743,0.999426,0.999574,0.999688,0.999976,0.998333,0.999997,0.999995,0.999934,0.996502,0.997278,0.99991,0.999954,0.999945,0.999729,0.99998,0.999978,0.998095,0.998845,0.971003,0.999996,0.999998,0.999994,0.999938,0.99895,0.696863,0.881684,0.998845,0.699059,0.921626,0.977275,0.983306,9.491e-321
2000,0.972191,0.999942,0.9997,0.999978,0.999708,0.999811,0.999815,0.999989,0.999811,0.999951,0.99997,0.99997,0.998326,0.999935,0.999125,0.995728,0.991289,0.999841,0.973844,0.999821,0.9998,0.999555,0.99967,0.999759,0.999982,0.9987,0.999998,0.999997,0.999951,0.997083,0.99774,0.999931,0.999966,0.999959,0.999788,0.999985,0.999983,0.998435,0.9991,0.973203,0.999997,0.999999,0.999996,0.999951,0.999156,0.716017,0.893165,0.999081,0.718808,0.928397,0.980232,0.985068,9.46136e-321
2050,0.975263,0.999956,0.999764,0.999983,0.99977,0.999851,0.999855,0.999992,0.999851,0.999963,0.999977,0.999978,0.998625,0.999954,0.999287,0.996403,0.992697,0.999876,0.975253,0.99986,0.999845,0.999655,0.999745,0.999814,0.999986,0.998985,0.999999,0.999997,0.999964,0.997569,0.998124,0.999948,0.999975,0.999969,0.999834,0.999988,0.999987,0.998713,0.999297,0.975229,0.999998,0.999999,0.999997,0.999962,0.999322,0.733826,0.903479,0.99927,0.737058,0.934501,0.98277,0.986607,9.43171e-321
2100,0.97799,0.999967,0.999814,0.999987,0.999819,0.999883,0.999886,0.999994,0.999883,0.999972,0.999983,0.999983,0.998873,0.999967,0.99942,0.996959,0.99387,0.999903,0.976581,0.999891,0.99988,0.999732,0.999802,0.999856,0.999989,0.999207,0.999999,0.999998,0.999973,0.997977,0.998443,0.99996,0.999981,0.999977,0.99987,0.999991,0.99999,0.998941,0.99945,0.977094,0.999998,0.999999,0.999998,0.99997,0.999456,0.750371,0.912735,0.999423,0.753898,0.93999,0.984946,0.987953,9.40207e-321
2150,0.980409,0.999975,0.999854,0.999991,0.999857,0.999908,0.999911,0.999996,0.999908,0.999979,0.999987,0.999988,0.999078,0.999976,0.999528,0.997418,0.994845,0.999924,0.977835,0.999915,0.999907,0.999792,0.999846,0.999888,0.999991,0.99938,0.999999,0.999999,0.99998,0.99832,0.99871,0.99997,0.999986,0.999983,0.999898,0.999993,0.999992,0.999128,0.999569,0.978809,0.999999,0.999999,0.999998,0.999977,0.999565,0.765736,0.921039,0.999544,0.769424,0.944918,0.986811,0.989131,9.38231e-321
2200,0.982556,0.999981,0.999885,0.999993,0.999886,0.999927,0.99993,0.999997,0.999927,0.999984,0.999991,0.999991,0.999248,0.999983,0.999616,0.997799,0.995657,0.999941,0.979019,0.999934,0.999927,0.999838,0.99988,0.999913,0.999993,0.999514,0.999999,0.999999,0.999985,0.998607,0.998932,0.999977,0.99999,0.999987,0.99992,0.999994,0.999994,0.999283,0.999662,0.980384,0.999999,1,0.999999,0.999982,0.999652,0.780006,0.928485,0.999641,0.783734,0.949335,0.98841,0.990164,9.3576e-321
2250,0.98446,0.999986,0.999909,0.999995,0.999909,0.999943,0.999945,0.999998,0.999943,0.999988,0.999993,0.999993,0.999387,0.999988,0.999689,0.998115,0.996333,0.999954,0.98014,0.999948,0.999943,0.999874,0.999907,0.999932,0.999995,0.999619,1,0.999999,0.999989,0.998848,0.999118,0.999982,0.999992,0.999991,0.999937,0.999996,0.999995,0.99941,0.999735,0.981831,0.999999,1,0.999999,0.999986,0.999723,0.793267,0.935163,0.999718,0.796924,0.953293,0.989782,0.991072,9.34278e-321
2300,0.986148,0.999989,0.999928,0.999996,0.999927,0.999955,0.999956,0.999998,0.999955,0.999991,0.999995,0.999995,0.999503,0.999992,0.999748,0.998378,0.996896,0.999964,0.9812,0.999959,0.999956,0.999901,0.999927,0.999947,0.999996,0.999701,1,0.999999,0.999992,0.99905,0.999273,0.999986,0.999994,0.999993,0.99995,0.999997,0.999996,0.999515,0.999791,0.98316,0.999999,1,0.999999,0.999989,0.999779,0.805598,0.941152,0.999779,0.809089,0.956837,0.99096,0.991873,9.32796e-321
2350,0.987645,0.999992,0.999943,0.999997,0.999942,0.999964,0.999966,0.999999,0.999964,0.999993,0.999996,0.999996,0.999597,0.999994,0.999796,0.998598,0.997366,0.999972,0.982205,0.999968,0.999966,0.999923,0.999943,0.999959,0.999997,0.999765,1,1,0.999994,0.999218,0.999401,0.99999,0.999996,0.999995,0.999961,0.999997,0.999997,0.999602,0.999835,0.984379,0.999999,1,0.999999,0.999991,0.999824,0.817079,0.946525,0.999827,0.820318,0.960012,0.991973,0.99258,9.31314e-321
2400,0.988973,0.999994,0.999955,0.999998,0.999953,0.999972,0.999973,0.999999,0.999972,0.999995,0.999997,0.999997,0.999675,0.999996,0.999835,0.998783,0.997758,0.999978,0.983157,0.999975,0.999973,0.99994,0.999956,0.999968,0.999997,0.999816,1,1,0.999995,0.999358,0.999508,0.999992,0.999997,0.999996,0.999969,0.999998,0.999998,0.999674,0.99987,0.985497,1,1,1,0.999993,0.999861,0.82778,0.951348,0.999865,0.830696,0.96286,0.992847,0.993208,9.29832e-321
2450,0.99015,0.999995,0.999965,0.999998,0.999962,0.999978,0.999979,0.999999,0.999978,0.999996,0.999998,0.999998,0.999738,0.999997,0.999866,0.998938,0.998086,0.999983,0.98406,0.99998,0.999979,0.999953,0.999965,0.999975,0.999998,0.999855,1,1,0.999997,0.999475,0.999597,0.999994,0.999997,0.999997,0.999976,0.999998,0.999998,0.999733,0.999898,0.986522,1,1,1,0.999995,0.99989,0.837767,0.955681,0.999894,0.840302,0.965417,0.993602,0.993766,9.28843e-321
2500,0.991194,0.999996,0.999972,0.999999,0.999969,0.999982,0.999983,1,0.999982,0.999997,0.999998,0.999999,0.999789,0.999998,0.999892,0.999068,0.99836,0.999986,0.984917,0.999985,0.999984,0.999963,0.999973,0.99998,0.999998,0.999886,1,1,0.999997,0.999571,0.99967,0.999995,0.999998,0.999998,0.999981,0.999999,0.999999,0.999782,0.999919,0.987463,1,1,1,0.999996,0.999913,0.847103,0.959577,0.999917,0.849211,0.967718,0.994256,0.994264,9.27855e-321
2550,0.992121,0.999997,0.999978,0.999999,0.999975,0.999986,0.999987,1,0.999986,0.999998,0.999999,0.999999,0.999831,0.999999,0.999913,0.999179,0.99859,0.999989,0.98573,0.999988,0.999987,0.999971,0.999979,0.999984,0.999999,0.99991,1,1,0.999998,0.999651,0.999731,0.999996,0.999998,0.999998,0.999985,0.999999,0.999999,0.999822,0.999936,0.988325,1,1,1,0.999997,0.999931,0.855842,0.963084,0.999935,0.857488,0.969795,0.994825,0.994711,9.26867e-321
