0.10000D-01,0.43166D-01,0.72147D-01,0.23255D-01,0.24466D-02,0.70821D-02,0.90215D-02,0.10640D-01,0.66864D-02
0.20000D-01,0.10507D+00,0.13577D+00,0.69822D-01,0.95407D-02,0.29335D-01,0.36688D-01,0.42736D-01,0.27341D-01
0.30000D-01,0.16699D+00,0.18203D+00,0.12628D+00,0.21820D-01,0.67315D-01,0.82464D-01,0.94796D-01,0.62328D-01
0.40000D-01,0.22296D+00,0.21640D+00,0.18204D+00,0.38523D-01,0.11509D+00,0.13780D+00,0.15618D+00,0.10660D+00
0.50000D-01,0.27289D+00,0.24365D+00,0.23292D+00,0.58375D-01,0.16595D+00,0.19386D+00,0.21646D+00,0.15474D+00
0.60000D-01,0.31807D+00,0.26653D+00,0.27865D+00,0.80136D-01,0.21572D+00,0.24569D+00,0.27013D+00,0.20343D+00
0.70000D-01,0.35953D+00,0.28656D+00,0.32012D+00,0.10285D+00,0.26282D+00,0.29196D+00,0.31605D+00,0.25124D+00
0.80000D-01,0.39778D+00,0.30460D+00,0.35816D+00,0.12584D+00,0.30699D+00,0.33316D+00,0.35526D+00,0.29757D+00
0.90000D-01,0.43300D+00,0.32117D+00,0.39320D+00,0.14869D+00,0.34834D+00,0.37023D+00,0.38922D+00,0.34197D+00
0.10000D+00,0.46527D+00,0.33658D+00,0.42545D+00,0.17111D+00,0.38696D+00,0.40391D+00,0.41919D+00,0.38397D+00
0.11000D+00,0.49468D+00,0.35108D+00,0.45500D+00,0.19288D+00,0.42281D+00,0.43470D+00,0.44599D+00,0.42317D+00
0.12000D+00,0.52134D+00,0.36483D+00,0.48195D+00,0.21388D+00,0.45585D+00,0.46286D+00,0.47019D+00,0.45926D+00
0.13000D+00,0.54545D+00,0.37794D+00,0.50644D+00,0.23400D+00,0.48608D+00,0.48862D+00,0.49217D+00,0.49214D+00
0.14000D+00,0.56722D+00,0.39051D+00,0.52863D+00,0.25319D+00,0.51356D+00,0.51213D+00,0.51220D+00,0.52183D+00
0.15000D+00,0.58689D+00,0.40263D+00,0.54873D+00,0.27141D+00,0.53843D+00,0.53355D+00,0.53052D+00,0.54850D+00
0.16000D+00,0.60469D+00,0.41434D+00,0.56695D+00,0.28867D+00,0.56087D+00,0.55308D+00,0.54732D+00,0.57240D+00
