0,0,0,0
1.00E+07,4.95E-03,0.02257465,1.37E-10
2.00E+07,0.021941696,0.063789317,7.43E-10
3.00E+07,0.065650026,0.111384596,2.31E-09
4.00E+07,0.153827556,0.156686268,5.32E-09
5.00E+07,0.304111721,0.195942688,1.01E-08
6.00E+07,0.531585196,0.228452056,1.68E-08
7.00E+07,0.847502803,0.254857877,2.54E-08
8.00E+07,1.259002387,0.27619958,3.57E-08
9.00E+07,1.769433658,0.293499971,4.73E-08
1.00E+08,2.37898126,0.307627443,6.02E-08
1.10E+08,3.085367759,0.319274909,7.40E-08
1.20E+08,3.8845198,0.328979859,8.85E-08
1.30E+08,4.77114548,0.337154196,1.03E-07
1.40E+08,5.739207377,0.344112474,1.19E-07
1.50E+08,6.782293876,0.350095313,1.34E-07
1.60E+08,7.893899488,0.355287724,1.50E-07
1.70E+08,9.067627797,0.35983306,1.66E-07
1.80E+08,10.29733106,0.363843446,1.81E-07
1.90E+08,11.57719963,0.367407521,1.97E-07
2.00E+08,12.90181291,0.370596145,2.12E-07
2.10E+08,14.26616172,0.373466609,2.28E-07
2.20E+08,15.66565034,0.376065736,2.43E-07
2.30E+08,17.09608468,0.378432181,2.58E-07
2.40E+08,18.55365157,0.380598141,2.73E-07
2.50E+08,20.03489291,0.38259065,2.88E-07
2.60E+08,21.5366774,0.384432555,3.03E-07
2.70E+08,23.05617171,0.386143272,3.17E-07
2.80E+08,24.59081224,0.387739376,3.31E-07
2.90E+08,26.1382785,0.389235063,3.46E-07
3.00E+08,27.69646818,0.390642528,3.59E-07
3.10E+08,29.26347458,0.391972265,3.73E-07
3.20E+08,30.83756601,0.393233322,3.87E-07
3.30E+08,32.41716751,0.394433501,4.00E-07
3.40E+08,34.00084455,0.39557954,4.14E-07
3.50E+08,35.5872886,0.396677256,4.27E-07
3.60E+08,37.17530457,0.397731673,4.40E-07
3.70E+08,38.76379974,0.398747129,4.53E-07
3.80E+08,40.35177413,0.399727369,4.66E-07
3.90E+08,41.93831219,0.400675625,4.79E-07
4.00E+08,43.52257551,0.401594685,4.91E-07
4.10E+08,45.1037965,0.402486956,5.04E-07
4.20E+08,46.68127293,0.40335451,5.16E-07
4.30E+08,48.25436308,0.404199137,5.28E-07
4.40E+08,49.82248153,0.405022378,5.40E-07
4.50E+08,51.38509535,0.405825564,5.52E-07
4.60E+08,52.94172075,0.406609843,5.64E-07
4.70E+08,54.49192001,0.407376207,5.76E-07
4.80E+08,56.0352986,0.408125515,5.88E-07
4.90E+08,57.5715026,0.408858512,5.99E-07
5.00E+08,59.10021621,0.409575845,6.11E-07
5.10E+08,60.62115939,0.41027808,6.22E-07
5.20E+08,62.13408564,0.410965715,6.33E-07
5.30E+08,63.63877979,0.411639185,6.44E-07
5.40E+08,65.13505597,0.412298882,6.55E-07
5.50E+08,66.62275556,0.412945152,6.66E-07
5.60E+08,68.1017452,0.413578311,6.77E-07
5.70E+08,69.57191493,0.414198645,6.88E-07
5.80E+08,71.03317636,0.414806418,6.98E-07
5.90E+08,72.48546084,0.415401877,7.09E-07
6.00E+08,73.92871781,0.415985254,7.19E-07
6.10E+08,75.36291311,0.416556767,7.29E-07
6.20E+08,76.78802745,0.417116629,7.39E-07
6.30E+08,78.20405488,0.417665043,7.50E-07
6.40E+08,79.6110014,0.418202209,7.59E-07
6.50E+08,81.00888357,0.418728324,7.69E-07
6.60E+08,82.3977273,0.41924358,7.79E-07
6.70E+08,83.77756661,0.41974817,7.89E-07
6.80E+08,85.14844257,0.420242285,7.98E-07
6.90E+08,86.51040223,0.420726116,8.08E-07
7.00E+08,87.86349768,0.421199856,8.17E-07
7.10E+08,89.20778518,0.421663695,8.26E-07
7.20E+08,90.54332436,0.422117826,8.35E-07
7.30E+08,91.87017744,0.422562441,8.44E-07
7.40E+08,93.18840864,0.422997734,8.53E-07
7.50E+08,94.49808352,0.4234239,8.62E-07
7.60E+08,95.79926846,0.423841131,8.71E-07
7.70E+08,97.0920302,0.424249622,8.79E-07
7.80E+08,98.3764354,0.424649568,8.88E-07
7.90E+08,99.65255027,0.425041163,8.97E-07
8.00E+08,100.9204402,0.425424599,9.05E-07
8.10E+08,102.1801697,0.42580007,9.13E-07
8.20E+08,103.4318019,0.426167768,9.21E-07
8.30E+08,104.6753983,0.426527882,9.29E-07
8.40E+08,105.911019,0.426880602,9.37E-07
8.50E+08,107.1387223,0.427226115,9.45E-07
8.60E+08,108.3585646,0.427564606,9.53E-07
8.70E+08,109.5706003,0.427896258,9.61E-07
8.80E+08,110.774882,0.428221252,9.69E-07
8.90E+08,111.9714601,0.428539766,9.76E-07
9.00E+08,113.160383,0.428851975,9.84E-07
9.10E+08,114.3416973,0.429158053,9.91E-07
9.20E+08,115.5154474,0.429458168,9.99E-07
9.30E+08,116.6816757,0.429752486,1.01E-06
9.40E+08,117.8404227,0.430041171,1.01E-06
9.50E+08,118.9917273,0.430324382,1.02E-06
9.60E+08,120.1356262,0.430602275,1.03E-06
9.70E+08,121.2721545,0.430875003,1.03E-06
9.80E+08,122.4013456,0.431142714,1.04E-06
9.90E+08,123.5232313,0.431405554,1.05E-06
1.00E+09,124.6378417,0.431663665,1.05E-06
