0,0,0,0
1e+07,0.00091253,0.024337,5.3426e-11
2e+07,0.0066937,0.071207,3.6241e-10
3e+07,0.02628,0.12472,1.3136e-09
4e+07,0.073686,0.17303,3.3975e-09
5e+07,0.16605,0.21199,7.0633e-09
6e+07,0.32072,0.24202,1.2599e-08
7e+07,0.55268,0.26506,2.0091e-08
8e+07,0.87308,0.28304,2.9446e-08
9e+07,1.2888,0.29745,4.046e-08
1e+08,1.8029,0.3093,5.2871e-08
1.1e+08,2.4151,0.31926,6.6414e-08
1.2e+08,3.123,0.32778,8.0846e-08
1.3e+08,3.9225,0.33517,9.5955e-08
1.4e+08,4.8085,0.34167,1.1157e-07
1.5e+08,5.7755,0.34743,1.2754e-07
1.6e+08,6.8176,0.35258,1.4376e-07
1.7e+08,7.9289,0.35721,1.6013e-07
1.8e+08,9.104,0.36141,1.766e-07
1.9e+08,10.337,0.36523,1.931e-07
2e+08,11.624,0.36873,2.0958e-07
2.1e+08,12.958,0.37195,2.2602e-07
2.2e+08,14.337,0.37493,2.4238e-07
2.3e+08,15.755,0.37768,2.5866e-07
2.4e+08,17.21,0.38025,2.7482e-07
2.5e+08,18.696,0.38264,2.9087e-07
2.6e+08,20.212,0.38487,3.0678e-07
2.7e+08,21.755,0.38697,3.2256e-07
2.8e+08,23.321,0.38894,3.382e-07
2.9e+08,24.908,0.3908,3.5369e-07
3e+08,26.514,0.39255,3.6904e-07
3.1e+08,28.136,0.39421,3.8424e-07
3.2e+08,29.773,0.39578,3.993e-07
3.3e+08,31.423,0.39727,4.142e-07
3.4e+08,33.084,0.39869,4.2896e-07
3.5e+08,34.755,0.40004,4.4357e-07
3.6e+08,36.434,0.40132,4.5804e-07
3.7e+08,38.12,0.40255,4.7236e-07
3.8e+08,39.811,0.40373,4.8653e-07
3.9e+08,41.508,0.40485,5.0057e-07
4e+08,43.207,0.40593,5.1446e-07
4.1e+08,44.909,0.40696,5.2821e-07
4.2e+08,46.613,0.40796,5.4183e-07
4.3e+08,48.318,0.40891,5.553e-07
4.4e+08,50.022,0.40983,5.6865e-07
4.5e+08,51.726,0.41071,5.8186e-07
4.6e+08,53.429,0.41157,5.9493e-07
4.7e+08,55.129,0.41239,6.0788e-07
4.8e+08,56.827,0.41319,6.2069e-07
4.9e+08,58.521,0.41395,6.3337e-07
5e+08,60.212,0.41469,6.4593e-07
5.1e+08,61.898,0.41541,6.5836e-07
5.2e+08,63.58,0.41611,6.7067e-07
5.3e+08,65.257,0.41678,6.8284e-07
5.4e+08,66.928,0.41743,6.949e-07
5.5e+08,68.593,0.41807,7.0683e-07
5.6e+08,70.252,0.41868,7.1864e-07
5.7e+08,71.905,0.41928,7.3033e-07
5.8e+08,73.551,0.41985,7.419e-07
5.9e+08,75.19,0.42042,7.5335e-07
6e+08,76.821,0.42096,7.6468e-07
6.1e+08,78.445,0.4215,7.7589e-07
6.2e+08,80.06,0.42201,7.8698e-07
6.3e+08,81.668,0.42252,7.9795e-07
6.4e+08,83.268,0.42301,8.0881e-07
6.5e+08,84.859,0.42349,8.1955e-07
6.6e+08,86.441,0.42395,8.3018e-07
6.7e+08,88.015,0.42441,8.4069e-07
6.8e+08,89.579,0.42485,8.5109e-07
6.9e+08,91.135,0.42528,8.6137e-07
7e+08,92.681,0.42571,8.7155e-07
7.1e+08,94.218,0.42612,8.816e-07
7.2e+08,95.745,0.42652,8.9155e-07
7.3e+08,97.263,0.42692,9.0138e-07
7.4e+08,98.771,0.4273,9.1111e-07
7.5e+08,100.27,0.42768,9.2072e-07
7.6e+08,101.76,0.42805,9.3022e-07
7.7e+08,103.24,0.42841,9.3962e-07
7.8e+08,104.7,0.42876,9.4891e-07
7.9e+08,106.16,0.42911,9.5808e-07
8e+08,107.61,0.42945,9.6715e-07
8.1e+08,109.05,0.42978,9.7612e-07
8.2e+08,110.48,0.4301,9.8497e-07
8.3e+08,111.89,0.43042,9.9373e-07
8.4e+08,113.3,0.43074,1.0024e-06
8.5e+08,114.7,0.43104,1.0109e-06
8.6e+08,116.08,0.43134,1.0194e-06
8.7e+08,117.46,0.43164,1.0277e-06
8.8e+08,118.83,0.43193,1.0359e-06
8.9e+08,120.18,0.43221,1.0441e-06
9e+08,121.52,0.43249,1.0521e-06
9.1e+08,122.86,0.43277,1.06e-06
9.2e+08,124.18,0.43304,1.0679e-06
9.3e+08,125.49,0.4333,1.0756e-06
9.4e+08,126.8,0.43356,1.0832e-06
9.5e+08,128.09,0.43382,1.0908e-06
9.6e+08,129.37,0.43407,1.0982e-06
9.7e+08,130.64,0.43432,1.1056e-06
9.8e+08,131.9,0.43456,1.1128e-06
9.9e+08,133.15,0.4348,1.12e-06
1e+09,134.39,0.43504,1.127e-06
