0,4,0,0.01,0,0.01
0.1732,3.9901,0.1732,0.01,0.15362,0.01
0.34641,3.9802,0.34641,0.01,0.30724,0.01
0.51962,3.9702,0.51962,0.01,0.46087,0.01
0.69282,3.9602,0.69282,0.01,0.61449,0.01
0.86603,3.9501,0.86603,0.01,0.76812,0.01
1.0392,3.9401,1.0392,0.01,0.92174,0.01
1.2124,3.9299,1.2124,0.01,1.0754,0.01
1.3856,3.9198,1.3856,0.01,1.229,0.01
1.5588,3.9096,1.5588,0.01,1.3826,0.01
1.7321,3.8994,1.7321,0.01,1.5362,0.01
1.9053,3.8891,1.9053,0.01,1.6899,0.01
2.0785,3.8788,2.0785,0.01,1.8435,0.01
2.2517,3.8684,2.2517,0.01,1.9971,0.01
2.4249,3.858,2.4249,0.01,2.1507,0.01
2.5981,3.8476,2.5981,0.01,2.3043,0.01
2.7713,3.8372,2.7713,0.01,2.458,0.01
2.9445,3.8267,2.9445,0.01,2.6116,0.01
3.1177,3.8161,3.1177,0.01,2.7652,0.01
3.2909,3.8057,3.2909,0.01,2.9188,0.01
3.4641,3.7955,3.4641,0.01,3.0725,0.01
3.6373,3.7853,3.6373,0.01,3.2261,0.01
3.8105,3.7751,3.8105,0.01,3.3797,0.01
3.9837,3.7649,3.9837,0.01,3.5333,0.01
4.1569,3.7546,4.1569,0.01,3.687,0.01
4.3301,3.7444,4.3301,0.01,3.8406,0.01
4.5033,3.7341,4.5033,0.01,3.9942,0.01
4.6765,3.7237,4.6765,0.01,4.1478,0.01
4.8497,3.7134,4.8497,0.01,4.3014,0.01
5.0229,3.703,5.0229,0.01,4.4551,0.01
5.1962,3.6927,5.1962,0.01,4.6087,0.01
5.3694,3.6823,5.3694,0.01,4.7623,0.01
5.5426,3.6718,5.5426,0.01,4.9159,0.01
5.7158,3.6607,5.7158,0.01,5.0696,0.01
5.889,3.6486,5.889,0.01,5.2232,0.01
6.0622,3.6364,6.0622,0.01,5.3768,0.01
6.2354,3.624,6.2354,0.01,5.5304,0.01
6.4086,3.6115,6.4086,0.01,5.684,0.01
6.5818,3.5992,6.5818,0.01,5.8377,0.01
6.755,3.5874,6.755,0.01,5.9913,0.01
6.9282,3.5756,6.9282,0.01,6.1449,0.01
7.1014,3.5637,7.1014,0.01,6.2985,0.01
7.2746,3.5519,7.2746,0.01,6.4522,0.01
7.4478,3.54,7.4478,0.01,6.6058,0.01
7.621,3.528,7.621,0.01,6.7594,0.01
7.7942,3.5161,7.7942,0.01,6.913,0.01
7.9674,3.5041,7.9674,0.01,7.0667,0.01
8.1406,3.492,8.1406,0.01,7.2203,0.01
8.3138,3.48,8.3138,0.01,7.3739,0.01
8.4871,3.4679,8.4871,0.01,7.5275,0.01
8.6603,3.4558,8.6603,0.01,7.6811,0.01
8.8335,3.4436,8.8335,0.01,7.8348,0.01
9.0067,3.4315,9.0067,0.01,7.9884,0.01
9.1799,3.4193,9.1799,0.01,8.142,0.01
9.3531,3.407,9.3531,0.01,8.2956,0.01
9.5263,3.3947,9.5263,0.01,8.4493,0.01
9.6995,3.3824,9.6995,0.01,8.6029,0.01
9.8727,3.3701,9.8727,0.01,8.7565,0.01
10.046,3.359,10.046,0.01,8.9101,0.01
10.219,3.3482,10.219,0.01,9.0638,0.01
