0.0025,0.0374929,9.24657e-08,5.79609e-07,2.17027e-07,1.17158e-06,4.10795e-08,2.75274e-07,1.0087e-05,7.90214e-08,4.15558e-07,6.8101e-07,4.65247e-07,8.48315e-08,5.60236e-07,2.69493e-06,2.05079e-07,1.5316e-06,1.42822e-06,2.04177e-06,1.85871e-07,1.44729e-06,2.16933e-06
0.005,0.0749505,6.52308e-07,4.12803e-06,1.62663e-06,8.13182e-06,2.98383e-07,2.02134e-06,7.55475e-05,6.1406e-07,3.19785e-06,5.12992e-06,3.59112e-06,6.46038e-07,4.2828e-06,1.9649e-05,1.5119e-06,1.13622e-05,1.06519e-05,1.49586e-05,1.38295e-06,1.07723e-05,1.62371e-05
0.0075,0.11231,2.53504e-06,1.6196e-05,6.66435e-06,3.10582e-05,1.19033e-06,8.13107e-06,0.000306814,2.59447e-06,1.33783e-05,2.10773e-05,1.50662e-05,2.68177e-06,1.78209e-05,7.84586e-05,6.10034e-06,4.60659e-05,4.33746e-05,5.99638e-05,5.62058e-06,4.37749e-05,6.62705e-05
0.01,0.149469,7.18507e-06,4.63407e-05,1.97945e-05,8.64517e-05,3.45406e-06,2.37479e-05,0.000897075,7.91015e-06,4.03865e-05,6.26555e-05,4.56031e-05,8.05009e-06,5.35688e-05,0.000227446,1.78613e-05,0.000135378,0.000127917,0.000174374,1.65498e-05,0.000128828,0.000195688
0.0125,0.186282,1.66083e-05,0.000108126,4.7725e-05,0.00019618,8.15544e-06,5.63606e-05,0.00211632,1.9497e-05,9.85725e-05,0.000150907,0.000111585,1.95709e-05,0.000130322,0.000535811,4.24821e-05,0.00032291,0.000305967,0.00041179,3.95351e-05,0.000307486,0.000468258
0.015,0.22258,3.32224e-05,0.000218305,9.9207e-05,0.000385217,1.66309e-05,0.000115414,0.00428226,4.12858e-05,0.000206725,0.000312842,0.000234571,4.09405e-05,0.000272673,0.00108925,8.7169e-05,0.000664014,0.000630556,0.000838689,8.13911e-05,0.000632301,0.000964696
0.0175,0.258178,5.96348e-05,0.000395459,0.000184499,0.000678854,3.03809e-05,0.000211568,0.00771753,7.79725e-05,0.000386744,0.000579367,0.00043983,7.64887e-05,0.000509352,0.00198255,0.000160106,0.00122155,0.00116197,0.00152859,0.000149859,0.00116259,0.00177603
0.02,0.292892,9.8405e-05,0.000658441,0.000314641,0.00110011,5.0943e-05,0.000355816,0.0127057,0.000134673,0.000661841,0.000982643,0.0007543,0.000130847,0.000870989,0.00331112,0.000269797,0.0020607,0.0019627,0.00255538,0.000252969,0.00195934,0.00299555
0.0225,0.326554,0.000151836,0.00102492,0.000500692,0.0016678,7.9772e-05,0.000558627,0.019456,0.00021654,0.00105467,0.00155346,0.00120444,0.0002086,0.00138777,0.0051632,0.000424433,0.00324392,0.00309255,0.00398718,0.000398419,0.00308027,0.00471106
0.025,0.359023,0.000221825,0.00151021,0.000753049,0.00239547,0.000118143,0.000829262,0.0280827,0.000328414,0.00158568,0.00231906,0.00181433,0.000313981,0.00208741,0.00761381,0.000631368,0.00482675,0.00460456,0.00588162,0.000593075,0.00457594,0.00699865
