0.0,1.2801e-15,
1.7443,0.39796,
3.4886,0.79607,
5.2328,1.1943,
6.9771,1.5928,
8.7214,1.9913,
10.466,2.3901,
12.21,2.789,
13.954,3.188,
15.698,3.5873,
17.443,3.9866,
19.187,4.3865,
20.931,4.7872,
22.676,5.1883,
24.42,5.5898,
26.164,5.9916,
27.908,6.3937,
29.653,6.7961,
31.397,7.1977,
33.141,7.5982,
34.886,7.999,
36.63,8.4002,
38.374,8.8028,
40.118,9.2067,
41.863,9.6111,
43.607,10.016,
45.351,10.422,
47.095,10.83,
48.84,11.238,
50.584,11.648,
52.328,12.057,
54.073,12.468,
55.817,12.879,
57.561,13.293,
59.305,13.709,
61.05,14.125,
62.794,14.538,
64.538,14.95,
66.282,15.364,
68.027,15.778,
69.771,16.193,
71.515,16.609,
73.26,17.025,
75.004,17.443,
76.748,17.866,
78.492,18.289,
80.237,18.713,
81.981,19.139,
83.725,19.565,
85.47,19.992,
87.214,20.421,
88.958,20.85,
90.702,21.283,
92.447,21.715,
94.191,22.145,
95.935,22.579,
97.679,23.015,
99.424,23.452,
101.17,23.89,
102.91,24.329,
104.66,24.769,
106.4,25.211,
108.15,25.653,
109.89,26.097,
111.63,26.542,
113.38,26.994,
115.12,27.448,
116.87,27.905,
118.61,28.362,
120.36,28.821,
122.1,29.282,
123.84,29.734,
125.59,30.185,
127.33,30.637,
129.08,31.09,
130.82,31.545,
132.57,32.01,
134.31,32.477,
136.05,32.95,
137.8,33.425,
139.54,33.902,
141.29,34.38,
143.03,34.859,
144.77,35.34,
146.52,35.822,
148.26,36.305,
150.01,36.794,
151.75,37.292,
153.5,37.787,
155.24,38.273,
156.98,38.759,
158.73,39.248,
160.47,39.737,
162.22,40.228,
163.96,40.72,
165.71,41.213,
167.45,41.708,
169.19,42.212,
170.94,42.724,
172.68,43.237,
174.43,43.752,
176.17,44.268,
177.92,44.785,
179.66,45.307,
181.4,45.835,
183.15,46.364,
184.89,46.879,
186.64,47.391,
188.38,47.918,
190.13,48.449,
191.87,48.981,
193.61,49.515,
195.36,50.049,
197.1,50.584,
198.85,51.121,
200.59,51.659,
202.34,52.198,
204.08,52.738,
205.82,53.281,
207.57,53.844,
209.31,54.407,
211.06,54.972,
212.8,55.538,
214.55,56.1,
216.29,56.643,
218.03,57.188,
219.78,57.733,
221.52,58.279,
223.27,58.825,
225.01,59.388,
226.76,59.967,
228.5,60.546,
230.24,61.125,
231.99,61.705,
233.73,62.285,
235.48,62.866,
237.22,63.447,
238.97,64.029,
240.71,64.611,
242.45,65.193,
244.2,65.794,
245.94,66.385,
247.69,66.967,
249.43,67.548,
251.18,68.13,
252.92,68.711,
254.66,69.291,
256.41,69.872,
258.15,70.452,
259.9,71.032,
261.64,71.611,
263.39,72.218,
265.13,72.823,
266.87,73.428,
268.62,74.033,
270.36,74.644,
272.11,75.255,
273.85,75.864,
275.6,76.47,
277.34,77.051,
279.08,77.631,
280.83,78.217,
282.57,78.822,
284.32,79.425,
286.06,80.027,
287.81,80.627,
289.55,81.226,
291.29,81.823,
293.04,82.418,
294.78,83.012,
296.53,83.605,
298.27,84.196,
300.02,84.8,
301.76,85.414,
303.5,86.026,
305.25,86.635,
306.99,87.228,
308.74,87.809,
310.48,88.388,
312.23,88.965,
313.97,89.543,
315.71,90.122,
317.46,90.698,
319.2,91.292,
320.95,91.888,
322.69,92.48,
324.44,93.069,
326.18,93.656,
327.92,94.24,
329.67,94.821,
331.41,95.4,
333.16,95.975,
334.9,96.548,
336.65,97.12,
338.39,97.688,
340.13,98.253,
341.88,98.815,
343.62,99.373,
345.37,99.928,
347.11,100.48,
348.86,101.03,
