0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.01942442836008742,0.039875885013405186,0.010560041190097002,0.0006175819361088476,0.003471287882361192,0.0024647917327223993,0.0037274251342181695,0.0021140513704675187
0.03,0.05830899135922527,0.09626686761265969,0.03767398394173075,0.0030485623999203368,0.016608893707064868,0.012006837968108199,0.017981023227019822,0.010228347507515497
0.04,0.10699474476042892,0.14976514907784289,0.0779073142857983,0.008426802807586472,0.04317720908035847,0.031819195164276615,0.04708438044908793,0.027017020892036725
0.05,0.15724692721751696,0.19384791877329177,0.12402683316218004,0.017301900856966486,0.08173247140106363,0.0614928664539054,0.08963509563300391,0.05226515303587839
0.06,0.20503123612945445,0.22867744812803484,0.17025549171595064,0.02954353666023519,0.12731437274161608,0.09795923280318339,0.14010819018287635,0.08373095186551047
0.07,0.24934717246192079,0.25643935431898085,0.21378058919312562,0.044555170579567704,0.1746641620121104,0.13767857855351615,0.19236471672321023,0.1188638818482158
0.08,0.2905337601956343,0.279368800267278,0.25398828095564047,0.061568558591601874,0.22022424481221936,0.1780945197497992,0.2420269040474575,0.15583499448432625
0.09,0.32918524084562917,0.2991794872559349,0.2912596999014797,0.07986624191624458,0.26243194288649213,0.21790376145688795,0.28700678634291266,0.1936454245974047
0.1,0.36570779900501404,0.31702934384672526,0.32615475357414236,0.09888700159731752,0.3010906719663662,0.25665312243454713,0.326928100209624,0.23178453669732343
0.11,0.4002550119788776,0.3336406930933506,0.3590666953842023,0.11823803394983323,0.3366175938785463,0.29424043373254893,0.36230514170639677,0.2698823188657062
0.12,0.4328124621435605,0.34943536596939884,0.3901710670967757,0.1376590229108406,0.36953702223008605,0.3305963538352525,0.39392649371083177,0.30753275456042406
0.13,0.46330297835518375,0.36464359208626185,0.4194945661164423,0.15697541116193497,0.40025433487732076,0.3655715003058087,0.42252832321040956,0.34427265629844633
0.14,0.4916622566543937,0.379381008044308,0.4470017304147286,0.17606099122968724,0.4290137930636542,0.39895013386209943,0.44868026478381084,0.37963769109400386
0.15,0.5178768259246894,0.3936991095680268,0.47265840267942444,0.19481544467259063,0.45593862945144226,0.43050871598056106,0.47278365945235723,0.4132295952846756
0.16,0.5419930174484243,0.40761647105150683,0.4964648850460001,0.21315441461309334,0.4810886593464818,0.4600697423479109,0.49511131098777045,0.44476103991220195
0.17,0.5641088832250588,0.42113709149070583,0.5184653947593055,0.23100713736414186,0.5045061188642824,0.48753200619821807,0.5158517925251516,0.47407057601693975
0.18,0.5843588676238998,0.43426058624645336,0.538743293914868,0.24831719516521641,0.526242414453378,0.512877002166313,0.5351441923143447,0.501113674166996
0.19,0.6028975946419249,0.4469874392653497,0.5574099835386611,0.26504356604118107,0.5463685846925699,0.5361587979866733,0.553100915107676,0.5259399350008543
0.2,0.6198861107194381,0.459321381209962,0.5745926563002484,0.28116068989239257,0.5649752037809188,0.5574857289528133,0.5698207323117603,0.5486654967032647
0.21,0.6354818102718299,0.47127016230807417,0.5904236968383544,0.29665731527770567,0.5821670076854736,0.5770004024595038,0.5853952467774792,0.5694467910274961
0.22,0.6498320234307117,0.4828454710437324,0.6050328156812955,0.31153442324262026,0.5980559657424881,0.5948619649624772,0.5999114796823697,0.5884589092495776
0.23,0.6630706437262436,0.4940624295667637,0.6185419813887684,0.32580268753070757,0.6127549428267732,0.6112324185951501,0.6134524737284556,0.6058796592960395
0.24,0.6753169856209833,0.5049389064203608,0.6310627099769907,0.33947988728388806,0.6263728987957359,0.6262672955493089,0.6260970731062547,0.6218790443049307
0.25,0.6866761029132123,0.5154947778899447,0.6426951001973411,0.35258856227547897,0.6390118104607502,0.6401101681442976,0.6379195073372252,0.6366132242898945
0.26,0.6972399423982817,0.5257512081828166,0.6535280213269341,0.365154066071916,0.6507650978258157,0.652890126014747,0.6489890657547144,0.650221819187654
0.27,0.7070888762652847,0.5357299851190453,0.6636399650859789,0.3772030642738552,0.6617171787639768,0.6647213106357027,0.6593699552291082,0.6628274773380293
0.28,0.7162933114094671,0.5454529296990571,0.6731002027251715,0.3887624530696122,0.6719437646633422,0.6757037172015226,0.6691213367861951,0.6745368242433537
0.29,0.7249151975987821,0.5549413877534151,0.6819700088812691,0.39985863454200904,0.6815125700859624,0.6859246556183042,0.6782974981309879,0.685442130721204
0.3,0.7330093462676792,0.5642158060131773,0.6903038111882823,0.41051707119397485,0.6904841945626375,0.6954604469951526,0.6869481118302329,0.695623247248816
0.31,0.7406245314139552,0.5732953913391167,0.6981501957363029,0.42076204411187945,0.6989130174931771,0.7043780899922535,0.6951185360795675,0.7051495206219622
0.32,0.7478043799981705,0.5821978494929103,0.7055527458662204,0.43061654968476704,0.7068480153041445,0.712736752311349,0.7028501268719218,0.7140815352217135
0.33,0.754588077973793,0.5909391982224018,0.7125507203112627,0.4401022835721102,0.7143334599523398,0.7205890270085725,0.7101805420347282,0.7224726082155187
0.34,0.7610109253188472,0.599533648321889,0.7191795915006007,0.449239674367136,0.7214094907399097,0.7279819468721221,0.7171440269367224,0.730370023490132
0.35000000000000003,0.7671047736527307,0.6079935455920218,0.7254714704583577,0.4580479413832337,0.728112570491146,0.7349577801864949,0.7237716781930169,0.7378160211557883
